 110  440529015    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CUTLASS
 110  440529018    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CUTLASS SUPREME
 110  440529020    8 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CUTLASS CRUISER WAGON
 110  440529025    6 15 21 17   617 231     6   2AY 15.0459 20.7243 17.1619               7                        DELTA 88
 110  440533005    3 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        SUNBIRD
 110  440533005    3 16 27 20   525 231     6   2MY 15.9498 27.2345 19.6054               7                        SUNBIRD
 110  440533015    4 15 21 17   617 231     6   2AY 15.0459 20.7243 17.1619               7                        PHOENIX
 100  440533020    3 15 21 17   617 231     6   2AY 15.0459 20.7243 17.1619               7                        FIREBIRD
 100  440533025    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        LEMANS
 100  440533030    8 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        LEMANS SAFARI WAGON
 100  440533045    6 15 21 17   617 231     6   2AY 15.0459 20.7243 17.1619               7                        PONTIAC
 100  440533055    5 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        GRAND PRIX
 100  440555025   11 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        EL CAMINO
 100  440580015   11 16 23 18   584 231     6   2AY 15.8752 22.5621 18.3183               7                        CABALLERO
 110  440612015    7 16 23 18   584 231     6   2AY 15.8144 22.5045 18.2566               7                        MONZA WAGON
 110  440612015    7 16 27 20   525 231     6   2MY 15.9498 27.2345 19.6054               7                        MONZA WAGON
 110  440633010    7 16 23 18   584 231     6   2AY 15.8144 22.5045 18.2566               7                        SUNBIRD SAFARI WAGON
 110  440633010    7 15 24 18   584 231     6   2MY 15.4000 24.2000 18.4130               7                        SUNBIRD SAFARI WAGON
2100  4413 8022    5 16 22 18   584 231     6   4AY 16.3000 22.0000 18.4512( 3.8L)        7                        REGAL                           (TURBO)
 100  4415 8022    5 16 23 19   552 231     6   4AY 16.4848 22.6000 18.7703( 3.8L)        7                        REGAL                           (TURBO)
 100  4417 8010    3 18 26 21   500 231     6   2AY 18.1000 26.4000 21.0827               7                        SKYHAWK                         (3WAY CAT)
 100  460010005    4 12 19 14   750 350     8  FIAY 11.6721 19.1057 14.1495               7                        SEVILLE                         (GM-CAD)
 100  461010010    6 12 18 14   750 425     8  FIAY 11.5826 17.6652 13.7064               7                        CADILLAC
 110  461910010    6 11 16 13   807 425     8   4AY 10.9519 15.6228 12.6545               7                        CADILLAC
 110  461910020    5 10 15 11   954 425     8   4AY  9.6000 14.9000 11.4295               7                        ELDORADO
 100  462110015    6 10 15 12   875 425     8   4AY 10.1948 15.2867 11.9923               7                        LIMOUSINE
 100  462153005   13 10 15 11   954 425     8   4AY  9.5747 14.7823 11.3785               7                        COMMERCIAL CHASSIS
 001  9001 1005    3 19 25 21   500 120     4  FIAY 19.3000 24.8000 21.4396(1972CC)       7                        ALFETTA
 100  9001 1005    3 19 29 23   457 120     4  FIMY 19.3000 29.0000 22.7197(1972CC)       7                        ALFETTA
 100  9001 1010    1 18 26 21   500 120     4  FIMY 17.6000 26.1000 20.6222(1972CC)       7                        SPIDER 2000
 100 10002 6505    2 13 18 15   700 350     8   4AY 13.0000 18.0000 14.8571               7                        AVANTI II
 001 12001 7005    3 18 27 21   500 121     4  FIAN 18.4000 26.9000 21.4501               1                        320 I
 001 12001 7005    3 18 27 21   500 121     4  FIMN 17.6000 26.9000 20.8426               1                        320 I
 001 12003 7010    3 14 18 15   700 182     6  FIAN 13.5000 17.8978 15.1783               1                        530 I
 001 12003 7010    3 13 20 16   656 182     6  FIMN 13.3000 20.1000 15.6884               1                        530 I
 001 12004 7015    3 12 17 14   750 196     6  FIAN 12.0000 17.3000 13.9189               1                        633 CSI
 001 12004 7015    3 12 19 14   750 196     6  FIMN 11.9000 19.4872 14.4278               1                        633 CSI
 001 12004 7020    4 12 17 14   750 196     6  FIAN 12.0000 17.3000 13.9189               1                        733 I
 001 12004 7020    4 12 19 14   750 196     6  FIMN 11.9000 19.4872 14.4278               1                        733 I
 100 1400111005    5 15 20 17   617 250     6   1AY 15.1000 19.7000 16.8729               7                        CHECKER
 100 1400411005    5 12 14 13   807 350     8   4AY 11.7000 14.3993 12.7779               7                        CHECKER
 100 2000428016    4 15 19 16   656 168     6  FIAY 14.6142 19.0183 16.3142( 2.8L)        7                        MB 116(280SE)
 100 2000428050    4 15 19 16   656 168     6  FIAY 14.6142 19.0183 16.3142( 2.8L)        7                        MB 123(240D)
 100 2000628036    5 12 17 13   807 276     8  FIAY 11.5000 17.0000 13.4596( 4.5L)        7                        MB116V(450SEL)
 100 2000628041    1 12 18 14   750 276     8  FIAY 11.8966 17.8499 13.9974( 4.5L)        7                        MB107(450SL/SLC)
 100 2000828036    5 10 15 12   875 417     8  FIAY 10.4000 14.7000 11.9765( 6.9L)        7                        MB116V(450SEL)
 100 2005228050    4 26 30 27   333 147     4  FIAN 25.6919 29.8541 27.4117( 2.4L)        9                        MB 123(240D)                    (DIESEL)
 100 2005428050    4 26 34 29   310 147     4  FIMN 26.4340 34.0482 29.3918( 2.4L)        9                        MB 123(240D)                    (DIESEL)
 100 2005628050    4 22 28 25   360 183     5  FIAN 22.3000 28.2000 24.6177( 3.0L)        9                        MB 123(240D)                    (DIESEL)
 100 2005828016    4 24 29 26   346 183     5  FIAN 23.8000 28.9000 25.8530( 3.0L)        9                        MB 116(280SE)                   (TURBO)   (DIESEL)
 001 2200117005    1 11 18 14   750 179     8   8MY 11.2000 18.3000 13.5690               7                        FERRARI 308
 100 2300318005    2 21 31 24   438  79     4   2MY 20.7400 30.6767 24.2790               7                        128
 100 2300318010    7 21 31 24   438  79     4   2MY 20.7400 30.6767 24.2790               7                        128 WAGON
 100 2300318040    1 21 31 24   438  79     4   2MY 20.7400 30.6767 24.2790               7                        X1/9
 100 2300418015    3 18 27 21   500 107     4   2MY 18.4411 26.5314 21.3741               7                        131 MIRAFIORI
 100 2300418020    7 18 27 21   500 107     4   2MY 18.4411 26.5314 21.3741               7                        131 ESTATE WAGON
 100 2300418025    1 17 26 20   525 107     4   2MY 16.8000 25.8000 19.9283               7                        124 SPORT
 100 2300418030    3 17 20 18   584 107     4   2AY 16.9000 19.6000 18.0169               7                        LANCIA BETA
 100 2300418030    3 16 23 18   584 107     4   2MY 15.8897 22.5517 18.3259               7                        LANCIA BETA
 100 2300418035    1 18 27 21   500 107     4   2MY 18.4411 26.5314 21.3741               7                        LANCIA BETA SCORPION
 100 2301018015    3 18 23 20   525 107     4   2AY 17.6000 23.2000 19.7447               7                        131 MIRAFIORI
 100 2301118020    7 18 23 20   525 107     4   2AY 17.6000 23.2000 19.7447               7                        131 ESTATE WAGON
2100 2600321010    0 34 43 38   276  91     4   3MN 34.1707 43.1307 37.6945              17                        CIVIC
2100 2600321010    0 28 33 30   350  91     4   3SN 28.0000 33.1000 30.0860              17                        CIVIC
2100 2600321015    7 29 34 31   339  91     4   3MN 28.7353 33.9974 30.8866              17                        CIVIC WAGON
2100 2600321015    7 24 28 26   404  91     4   3SN 23.9896 27.9000 25.6045              17                        CIVIC WAGON
2100 2600321020    3 35 45 39   269  98     4   3MN 34.7000 44.6000 38.5508              17                        ACCORD
2100 2600321020    3 26 33 28   375  98     4   3SN 25.8000 32.6000 28.4726              17                        ACCORD
 110 2601321005    2 33 41 36   292  91     4   3MN 32.6030 40.6048 35.7756              17                        CIVIC                           (CVCC)
 110 2601321005    2 28 34 30   350  91     4   3SN 27.9000 34.2813 30.4507              17                        CIVIC                           (CVCC)
 110 2601321015    7 30 35 32   328  91     4   3MN 29.9987 35.2989 32.1725              17                        CIVIC WAGON                     (CVCC)
 110 2601321015    7 24 29 26   404  91     4   3SN 23.5000 28.7000 25.5861              17                        CIVIC WAGON                     (CVCC)
 110 2601321020    3 31 42 35   300  98     4   3MN 30.6000 41.7978 34.7947              17                        ACCORD                          (CVCC)
 110 2601321020    3 24 30 26   404  98     4   3SN 24.0000 29.6000 26.2334              17                        ACCORD                          (CVCC)
 110 29002 8015    3 24 29 26   404 111     4   2AY 23.6000 29.0000 25.7584               6                        OPEL
 110 29002 8015    3 22 33 26   404 111     4   2MY 22.4683 32.7936 26.1772               6                        OPEL
 100 2902555005   10 21 27 24   438 111     4   2AY 21.4409 26.7318 23.5373               6                        LUV PICKUP
 110 2902555005   10 22 30 25   420 111     4   2MY 22.0361 30.2588 25.1062               6                        LUV PICKUP
 100 2902555010   13 21 27 23   457 111     4   2AY 20.6000 26.6000 22.9272               6                        LUV CAB CHASSIS
 110 2902555010   13 21 28 23   457 111     4   2MY 20.6000 28.3000 23.4741               6                        LUV CAB CHASSIS
 001 3000122005    3 14 20 16   656 258     6  FIAY 13.8000 20.0000 16.0372               7                        JAGUAR XJ
 100 3000222005    3  9 13 10  1050 326    12  FIAY  9.0000 12.5929 10.3257               7                        JAGUAR XJ
 100 3000222010    3  9 13 10  1050 326    12  FIAY  9.0000 12.5929 10.3257               7                        JAGUAR XJS
 100 3500125005    1 16 26 19   552 120     4   2MY 15.6000 25.9000 19.0002( 2.0L)        7                        ESPRIT
 100 3500225010    2 14 21 16   656 120     4   2AY 13.7986 20.7264 16.2415( 2.0L)        7                        ELITE/SPRINT
 100 3500225010    2 15 23 18   584 120     4   2MY 15.1836 23.3000 18.0062( 2.0L)        7                        ELITE/SPRINT
 100 3630228515    1 16 27 20   525 110     4   1MY 16.4000 27.0872 19.9403               7                        MGB
 001 3800215020    3 23 28 25   420 119     4   2AY 23.2519 27.7906 25.0963               7                        510
 001 3800215020    3 24 32 27   388 119     4   2MY 24.4733 32.3596 27.4878               7                        510
 001 3800215025    7 23 28 25   420 119     4   2AY 23.2519 27.7906 25.0963               7                        510 WAGON
 001 3800215025    7 24 32 27   388 119     4   2MY 24.4733 32.3596 27.4878               7                        510 WAGON
 001 3800215045    2 23 28 25   420 119     4   2AY 23.2519 27.7906 25.0963               7                        200 SX
 001 3800215045    2 24 32 27   388 119     4   2MY 24.4733 32.3596 27.4878               7                        200 SX
 001 3800315030    3 17 21 19   552 146     6  FIAY 17.3000 21.2000 18.8614               7                        810
 001 3800315030    3 18 24 20   525 146     6  FIMY 17.6000 23.5000 19.8417               7                        810
 001 3800315035    7 17 21 19   552 146     6  FIAY 17.3000 21.2000 18.8614               7                        810 WAGON
 001 3800315035    7 18 24 20   525 146     6  FIMY 17.6000 23.5000 19.8417               7                        810 WAGON
 001 3800315040    1 18 22 19   552 168     6  FIAY 17.6000 22.2000 19.4098               7                        280Z
 001 3800315040    1 18 25 21   500 168     6  FIMY 17.8764 25.1252 20.5436               7                        280Z
 001 3800415005    2 24 30 26   404  85     4   2AY 23.8415 29.5537 26.1127(1397CC)       7                        B-210
 001 3800415005    2 29 40 33   318  85     4   2MY 28.5481 40.4483 32.9044(1397CC)       7                        B-210
 001 3800415010    3 29 40 33   318  85     4   2MY 28.5481 40.4483 32.9044(1397CC)       7                        F-10
 001 3800415015    7 29 40 33   318  85     4   2MY 28.5481 40.4483 32.9044(1397CC)       7                        F-10 WAGON
 001 3809160005   10 22 25 23   457 119     4   2AY 21.6000 24.9000 22.9699               7                        PICKUP
 001 3809160005   10 23 29 25   420 119     4   2MY 23.0000 29.3393 25.4772               7                        PICKUP
 001 3809160010   13 17 19 18   584 119     4   2MY 17.1000 19.3814 18.0564               7                        DATSUN CAB CHASSIS
 100 4100131005    4 25 31 28   321 141     4  FIAN 25.3820 30.9835 27.6299               9                        504                             (DIESEL)
 100 4100131005    4 28 34 30   300 141     4  FIMN 27.8011 34.3134 30.3971               9                        504                             (DIESEL)
 100 4100131010    8 25 31 28   321 141     4  FIAN 25.3820 30.9835 27.6299               9                        504 WAGON                       (DIESEL)
 100 4100131010    8 28 34 30   300 141     4  FIMN 27.8011 34.3134 30.3971               9                        504 WAGON                       (DIESEL)
 100 4100331025    4 14 19 16   656 163     6   3AY 14.3000 18.7000 15.9934               7                        604
 100 4100331025    4 15 22 17   617 163     6   3MY 14.7000 22.1000 17.3079               7                        604
 110 4200234025    1 17 26 20   525 121     4  FIAY 17.0000 25.7000 20.0551               7                        924
 110 4200234025    1 17 26 20   525 121     4  FIMY 17.1000 25.7000 20.1315               7                        924
 100 4200334010    1 15 25 18   584 183     6  FIMY 14.6000 24.6000 17.8687               7                        911
 100 4200534030    2 11 16 13   807 273     8  FIAY 11.2000 16.3000 13.0353               7                        928
 100 4200534030    2 12 19 14   750 273     8  FIMY 11.9000 18.7000 14.2283               7                        928
 001 4201134010    1 11 22 14   750 201     6  FIMN 11.2000 22.1000 14.3949              17                        911                             (TURBO)
 001 4300235005    2 25 37 29   362  79     4   2MY 25.2000 36.8467 29.3788               7                        LE CAR
 001 4300335010    2 18 35 23   457 101     4  FIMY 18.2499 34.5974 23.1782               7                        17 GORDINI
 100 4400136005    3  9 12 10  1050 412     8   2AY  9.0000 11.6000 10.0096               7                        ROLLS-ROYCE/BENTLEY
 100 4400136015    4  9 12 10  1050 412     8   2AY  9.0000 11.6000 10.0096               7                        CAMARGUE
 100 4700137005    4 20 26 23   457 122     4  FIAY 20.2000 26.2000 22.5209( 2.0L)        7                        99                              (3WAY CAT)
 100 4700137005    4 22 30 25   420 122     4  FIMY 22.2000 29.7000 25.0462( 2.0L)        7                        99                              (3WAY CAT)
 100 4700337005    4 20 27 22   478 122     4  FIMY 19.7000 27.2000 22.4907( 2.0L)        7                        99                              (3WAY CAT)(TURBO)
 100 4900216015    2 25 32 28   375  98     4   2AY 25.4000 31.7000 27.8947               7                        CHALLENGER
 110 4900216015    2 26 35 30   350  98     4   2MY 26.3000 35.4000 29.7403               7                        CHALLENGER
 100 4900216025    2 28 36 31   339  98     4   2AY 27.9000 35.6000 30.9084               7                        COLT
 110 4900216025    2 31 41 35   300  98     4   2MY 30.9948 41.2025 34.8838               7                        COLT
 100 4900232015    2 28 36 31   339  98     4   2AY 27.9000 35.6000 30.9084               7                        ARROW
 110 4900232015    2 27 38 31   339  98     4   2MY 27.2547 37.6235 31.1132               7                        ARROW
 100 4900232040    2 25 32 28   375  98     4   2AY 25.4000 31.7000 27.8947               7                        SAPPORO
 110 4900232040    2 26 35 30   350  98     4   2MY 26.3000 35.4000 29.7403               7                        SAPPORO
 100 4900416015    2 21 26 23   457 156     4   2AY 20.9000 26.0000 22.9234               7                        CHALLENGER
 100 4900416015    2 22 33 26   404 156     4   2MY 22.4000 33.4000 26.2974               7                        CHALLENGER
 100 4900416020    7 21 26 23   457 156     4   2AY 20.9000 26.0000 22.9234               7                        COLT WAGON
 100 4900416020    7 22 33 26   404 156     4   2MY 22.4000 33.4000 26.2974               7                        COLT WAGON
 100 4900432015    2 25 31 28   375 122     4   2AY 25.1000 31.3000 27.5563               7                        ARROW
 100 4900432015    2 25 36 29   362 122     4   2MY 25.1000 35.8000 29.0005               7                        ARROW
 100 4900432040    2 21 26 23   457 156     4   2AY 20.9000 26.0000 22.9234               7                        SAPPORO
 100 4900432040    2 22 33 26   404 156     4   2MY 22.4000 33.4000 26.2974               7                        SAPPORO
 100 4905216020    7 25 32 28   375  98     4   2AY 25.4000 31.7000 27.8947               7                        COLT WAGON
 110 4905216020    7 27 36 30   350  98     4   2MY 26.5454 35.8077 30.0423               7                        COLT WAGON
 100 5300240010    1 14 20 17   617 215     8   2AY 14.3993 20.5000 16.6258               7                        TR
 100 5300240010    1 15 24 18   584 215     8   2MY 14.8000 23.7996 17.8348               7                        TR
 100 5300440010    1 19 26 21   500 122     4   2MY 18.6870 26.2397 21.4676               7                        TR
 100 5300628505    1 21 31 24   438  91     4   1MY 20.7606 31.3170 24.4728               7                        MIDGET
 100 5300640015    1 21 31 24   438  91     4   1MY 20.7606 31.3170 24.4728               7                        SPITFIRE
 100 5600227020    3 25 32 28   375  78     4   2AY 24.9000 32.5000 27.8284               6                        GLC
 100 5600227020    3 32 41 35   300  78     4   2MY 32.0587 40.7967 35.4781               6                        GLC
 100 5600470005   10 26 34 29   362 110     4   2MY 25.9392 33.6018 28.9055( 1.8L)        6                        COURIER PICKUP
2100 5600470007   13 26 34 29   362 110     4   2MY 25.9392 33.6018 28.9055( 1.8L)        6                        COURIER CAB CHASSIS
 100 5600488005   10 26 34 29   362 110     4   2MY 25.9392 33.6018 28.9055               6                        B1800 PICKUP
 100 5600670005   10 22 29 24   438 140     4   2AY 21.6000 29.2000 24.4655( 2.3L)        6                        COURIER PICKUP
 100 5600670005   10 23 32 27   388 140     4   2MY 23.4191 32.4764 26.7800( 2.3L)        6                        COURIER PICKUP
2100 5600670007   13 22 29 24   438 140     4   2AY 21.6000 29.2000 24.4655( 2.3L)        6                        COURIER CAB CHASSIS
2100 5600670007   13 23 32 27   388 140     4   2MY 23.4191 32.4764 26.7800( 2.3L)        6                        COURIER CAB CHASSIS
 100 5600827005    3 15 22 18   584  80     2   4AN 15.4000 21.9000 17.7739               6                        COSMO                           (ROTARY)
 100 5600827005    3 18 26 21   500  80     2   4MN 17.8000 25.8000 20.6865               6                        COSMO                           (ROTARY)
 100 5600827030    3 15 22 18   584  80     2   4AN 15.4000 21.9000 17.7739               6                        RX-4                            (ROTARY)
 100 5600827030    3 18 26 21   500  80     2   4MN 17.8000 25.8000 20.6865               6                        RX-4                            (ROTARY)
 100 5600827035    7 15 22 18   584  80     2   4AN 15.4000 21.9000 17.7739               6                        RX-4 WAGON                      (ROTARY)
 100 5600827035    7 18 26 21   500  80     2   4MN 17.8000 25.8000 20.6865               6                        RX-4 WAGON                      (ROTARY)
 100 5601027025    2 18 25 21   500  70     2   4AN 18.0000 25.0000 20.5950               7                        RX-3                            (ROTARY)
 100 5601027025    2 18 29 22   478  70     2   4MN 18.3000 28.9000 21.9175               7                        RX-3                            (ROTARY)
 011 5700339005    3 23 29 26   404  97     4   2AY 23.2092 29.1788 25.5626               6                        COROLLA
 011 5700339005    3 24 34 28   375  97     4   2MY 24.3922 33.8432 27.8980               6                        COROLLA
 011 5700339010    7 23 29 26   404  97     4   2AY 23.2092 29.1788 25.5626               6                        COROLLA WAGON
 011 5700339010    7 24 34 28   375  97     4   2MY 24.3922 33.8432 27.8980               6                        COROLLA WAGON
 100 5700539030    3 18 24 20   525 156     6   2AY 17.8000 24.5000 20.2979               6                        CRESSIDA
 100 5700539035    7 18 24 20   525 156     6   2AY 17.8000 24.5000 20.2979               6                        CRESSIDA WAGON
 110 5700639015    3 19 23 20   525 134     4   2AY 18.7000 22.8000 20.3465               6                        CORONA
 110 5700639015    3 20 28 23   457 134     4   2MY 19.6000 28.5000 22.8047               6                        CORONA
 110 5700639020    7 19 23 20   525 134     4   2AY 18.7000 22.8000 20.3465               6                        CORONA WAGON
 110 5700639020    7 20 28 23   457 134     4   2MY 19.6000 28.5000 22.8047               6                        CORONA WAGON
 110 5700639025    3 21 27 24   438 134     4   2AY 21.2000 27.1000 23.5026               6                        CELICA
 110 5700639025    3 20 32 24   438 134     4   2MY 20.2000 32.4884 24.3435               6                        CELICA
 100 5705394015   13  9 14 11   954 258     6   2MN  8.8000 14.1000 10.5915               6                        LAND CRUISER
 100 5705394020   13  8 12 10  1050 258     6   2MN  8.0000 12.5000  9.5465               6                        LAND CRUISER WAGON
 110 5705494005   10 21 25 23   457 134     4   2AY 21.0000 24.7000 22.5179               6                        HILUX
 110 5705494005   10 21 28 24   438 134     4   2MY 21.3727 28.2740 24.0099               6                        HILUX
 100 5705494010   13 17 21 19   552 134     4   2MY 17.0000 21.1000 18.6289               6                        HILUX CAB CHASSIS
 100 5900342005    2 23 31 26   404  97     4  FIMY 22.7000 31.4493 25.9485               7                        BEETLE CONVERTIBLE
 001 59005 5005    3 22 30 25   420  97     4  FIAY 22.1000 29.9000 25.0394               7                        FOX
 001 59005 5005    3 22 35 27   388  97     4  FIMY 22.2000 35.2000 26.6249               7                        FOX
 001 59005 5010    7 22 30 25   420  97     4  FIAY 22.1000 29.9000 25.0394               7                        FOX WAGON
 001 59005 5010    7 22 35 27   388  97     4  FIMY 22.2000 35.2000 26.6249               7                        FOX WAGON
 001 5900542010    3 23 32 27   388  89     4  FIAY 23.2000 32.2000 26.5378               7                        RABBIT
 001 5900542010    3 24 36 28   375  89     4  FIMY 24.0000 36.3000 28.3179               7                        RABBIT
 001 5900542020    3 22 30 25   420  97     4  FIAY 22.1000 29.9000 25.0394               7                        DASHER
 001 5900542020    3 22 35 27   388  97     4  FIMY 22.2000 35.2000 26.6249               7                        DASHER
 001 5900542030    7 22 30 25   420  97     4  FIAY 22.1000 29.9000 25.0394               7                        DASHER WAGON
 001 5900542030    7 22 35 27   388  97     4  FIMY 22.2000 35.2000 26.6249               7                        DASHER WAGON
 001 5900542040    3 23 32 27   388  89     4  FIAY 23.2000 32.2000 26.5378               7                        SCIROCCO
 001 5900542040    3 24 36 28   375  89     4  FIMY 24.0000 36.3000 28.3179               7                        SCIROCCO
 100 5903142010    3 40 53 45   200  90     4  FIMN 39.6600 52.8731 44.6851               9                        RABBIT                          (DIESEL)
2100 5903142020    3 35 47 40   225  90     4  FIMN 35.3000 47.1000 39.7854               9                        DASHER                          (DIESEL)
2100 5903142030    7 35 47 40   225  90     4  FIMN 35.3000 47.1000 39.7854               9                        DASHER WAGON                    (DIESEL)
 100 5905297005   12 16 22 19   552 120     4  FIAY 16.5000 22.1000 18.6236               7                        BUS (WAGON,KOMBI,CAMPMOBILE)
 100 5905297005   12 18 25 20   525 120     4  FIMY 17.9000 24.6450 20.4142               7                        BUS (WAGON,KOMBI,CAMPMOBILE)
 001 6000143030    8 19 24 21   500 130     4  FIAY 18.9000 24.5000 21.0669               7                        VOLVO STATION WAGON             (3WAY CAT)
 001 6000143030    8 19 31 23   457 130     4  FIMY 19.2000 30.6000 23.0671               7                        VOLVO STATION WAGON             (3WAY CAT)
 001 6000143035    4 20 25 22   478 130     4  FIAY 19.6705 25.1304 21.8021               7                        VOLVO SEDAN                     (3WAY CAT)
 001 6000143035    4 20 31 24   438 130     4  FIMY 19.8880 31.0368 23.7226               7                        VOLVO SEDAN                     (3WAY CAT)
 001 6000343030    8 17 23 19   552 163     6  FIAY 17.2000 22.7000 19.3048               7                        VOLVO STATION WAGON             (3WAY CAT)
 001 6000343030    8 16 27 19   552 163     6  FIMY 15.9000 26.6000 19.4143               7                        VOLVO STATION WAGON             (3WAY CAT)
 001 6000343035    4 17 23 19   552 163     6  FIAY 17.2000 22.7000 19.3048               7                        VOLVO SEDAN                     (3WAY CAT)
 001 6000343035    4 16 27 19   552 163     6  FIMY 15.9000 26.6000 19.4143               7                        VOLVO SEDAN                     (3WAY CAT)
 001 64002 5015    4 16 22 18   584 131     5  FIAY 15.7000 22.5000 18.1713               7                        5000
 001 64002 5015    4 16 25 19   552 131     5  FIMY 16.5000 25.0000 19.4805               7                        5000
 100 6600138005    2 22 28 24   438  97     4   2AN 21.5000 27.9000 23.9748              17                        SUBARU
 100 6600138005    2 22 38 27   388  97     4   2MN 22.3790 37.5431 27.3501              17                        SUBARU
 100 6600138010    7 21 27 23   457  97     4   2AN 21.1000 26.7000 23.2990              17                        SUBARU WAGON
 100 6600138010    7 21 33 25   420  97     4   2MN 21.1666 32.6140 25.1369              17                        SUBARU WAGON
 001 6600238015    0 20 30 24   438  97     4   2MN 20.1058 30.4855 23.7437              17                        BRAT
