"class","displ","trans","cyl","trans.dscr","cty","hwy","fl","model","eng.dscr","eng.dscr.1","year","manufacturer","twodoor.p","twodoor.l","fourdoor.p","fourdoor.l","hatch.p","hatch.l","T","G","drv","vpc","bidx","x5c","S","eng.dscr.2"
3,110,"manual(m5)    ",4,NA,25,37,NA,"200SX                       ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","78"," 9","   ","  ","76","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,120,"auto(4)    ",4,NA,27,41,NA,"200SX                       ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","78"," 9","   ","  ","76","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,120,"manual(m5)    ",4,NA,28,40,NA,"200SX                       ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","78"," 9","   ","  ","76","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,181,"auto(4)    ",6,NA,19,28,NA,"300ZX 2+2                   ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","73","15",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,181,"auto(4)    ",6,NA,19,27,NA,"300ZX 2+2                   ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","73","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,181,"manual(m5)    ",6,NA,20,30,NA,"300ZX 2+2                   ","(FFS,TRBO)","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","73","15",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,181,"manual(m5)    ",6,NA,21,33,NA,"300ZX 2+2                   ","(FFS)     ","          ",1984,"NISSAN MOTOR COMPANY, LTD.      ","  ","  ","   ","  ","73","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,97,"manual(m4)    ",4,NA,34,49,NA,"CHARGER                     ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,26,36,NA,"CHARGER                     ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,27,41,NA,"CHARGER                     ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)    ",4,NA,41,53,NA,"COLT                        ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)X2  ",4,NA,37,48,NA,"COLT                        ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,31,40,NA,"COLT                        ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m4)X2  ",4,NA,30,39,NA,"COLT                        ","(FFS,TRBO)","          ",1984,"DODGE                           ","  ","  ","   ","  ","77","11",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"CONQUEST                    ","(FFS,TRBO)","          ",1984,"DODGE                           ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"CONQUEST                    ","(CALIF)   ","(FFS,TRBO)",1984,"DODGE                           ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"CONQUEST                    ","(FFS,TRBO)","          ",1984,"DODGE                           ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"CONQUEST                    ","(CALIF)   ","(FFS,TRBO)",1984,"DODGE                           ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,25,35,NA,"DAYTONA                     ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","83","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,22,30,NA,"DAYTONA                     ","(FFS,TRBO)","          ",1984,"DODGE                           ","  ","  ","   ","  ","83","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,24,43,NA,"DAYTONA                     ","(FFS)     ","          ",1984,"DODGE                           ","  ","  ","   ","  ","83","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,22,35,NA,"DAYTONA                     ","(FFS,TRBO)","          ",1984,"DODGE                           ","  ","  ","   ","  ","83","17",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,24,33,NA,"600 CONVERTIBLE             ","(FFS)     ","          ",1984,"DODGE                           ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,25,35,NA,"600 CONVERTIBLE             ","(FFS)     ","          ",1984,"DODGE                           ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,22,30,NA,"600 CONVERTIBLE             ","(FFS,TRBO)","          ",1984,"DODGE                           ","80","10",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(3)    ",4,NA,23,31,NA,"600 CONVERTIBLE             ","(FFS)     ","          ",1984,"DODGE                           ","80","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"auto(3)    ",4,NA,31,39,NA,"LASER                       ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","  ","  "," 85","14","86","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"manual(m4)    ",4,NA,34,40,NA,"LASER                       ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","  ","  "," 85","14","86","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"auto(3)    ",4,NA,23,31,NA,"MUSTANG                     ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"manual(m4)    ",4,NA,24,37,NA,"MUSTANG                     ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"manual(m5)    ",4,NA,21,33,NA,"MUSTANG                     ","(FFS,TRBO)","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,231,"auto(3)    ",6,NA,21,28,NA,"MUSTANG                     ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,302,"manual(m5)    ",8,NA,16,29,NA,"MUSTANG                     ","          ","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,302,"auto(4)    ",8,NA,18,30,NA,"MUSTANG                     ","(FFS)     ","          ",1984,"FORD MOTOR COMPANY              ","84"," 8","   ","  ","84","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,112,"auto(4)    ",4,NA,29,41,NA,"ACCORD                      ","(FFS)     ","          ",1984,"HONDA                           ","  ","  "," 85","12","81","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,112,"manual(m5)    ",4,NA,32,45,NA,"ACCORD                      ","(FFS)     ","          ",1984,"HONDA                           ","  ","  "," 85","12","81","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,82,"manual(m4)    ",4,NA,42,55,NA,"CIVIC                       ","          ","          ",1984,"HONDA                           ","  ","  "," 84","12","70","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"auto(3)    ",4,NA,30,37,NA,"CIVIC                       ","(FFS)     ","          ",1984,"HONDA                           ","  ","  "," 84","12","70","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"manual(m5)    ",4,NA,35,45,NA,"CIVIC                       ","(FFS)     ","          ",1984,"HONDA                           ","  ","  "," 84","12","70","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,112,"auto(4)    ",4,NA,26,38,NA,"PRELUDE                     ","(FFS)     ","          ",1984,"HONDA                           ","77"," 9",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,112,"manual(m5)    ",4,NA,27,40,NA,"PRELUDE                     ","(FFS)     ","          ",1984,"HONDA                           ","77"," 9",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"auto(3)    ",4,NA,26,32,NA,"I-MARK                      ","(FFS)     ","          ",1984,"ISUZU                           ","76","10"," 79","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"manual(m5)    ",4,NA,27,37,NA,"I-MARK                      ","(FFS)     ","          ",1984,"ISUZU                           ","76","10"," 79","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"auto(3)    ",4,NA,34,39,NA,"I-MARK                      ","(DIESEL)  ","          ",1984,"ISUZU                           ","76","10"," 79","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"manual(m4)    ",4,NA,44,54,NA,"I-MARK                      ","(DIESEL)  ","          ",1984,"ISUZU                           ","76","10"," 79","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"manual(m5)    ",4,NA,39,50,NA,"I-MARK                      ","(DIESEL)  ","          ",1984,"ISUZU                           ","76","10"," 79","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,119,"auto(4)    ",4,NA,24,32,NA,"ISUZU IMPULSE               ","(FFS)     ","          ",1984,"ISUZU                           ","  ","  ","   ","  ","77","13",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,119,"manual(m5)    ",4,NA,24,36,NA,"ISUZU IMPULSE               ","(FFS)     ","          ",1984,"ISUZU                           ","  ","  ","   ","  ","77","13",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,326,"auto(3)    ",12,NA,14,22,NA,"JAGUAR XJ-S                 ","(GUZZLER) ","(FFS)     ",1984,"JAGUAR CARS INC.                ","73","12",NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
3,258,"auto(3)    ",6,NA,17,24,NA,"XJ                          ","(FFS)     ","          ",1984,"JAGUAR CARS INC.                ","  ","  "," 88","10",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"auto(3)    ",4,NA,23,31,NA,"CAPRI                       ","(FFS)     ","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"manual(m4)    ",4,NA,24,37,NA,"CAPRI                       ","(FFS)     ","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"manual(m5)    ",4,NA,21,33,NA,"CAPRI                       ","(FFS,TRBO)","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,231,"auto(3)    ",6,NA,22,28,NA,"CAPRI                       ","(FFS)     ","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,302,"manual(m5)    ",8,NA,16,29,NA,"CAPRI                       ","          ","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,302,"auto(4)    ",8,NA,18,30,NA,"CAPRI                       ","(FFS)     ","          ",1984,"LINCOLN-MERCURY                 ","  ","  ","   ","  ","84","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"auto(3)    ",4,NA,31,39,NA,"GLC                         ","(FFS)     ","          ",1984,"MAZDA                           ","  ","  "," 85","14","86","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"manual(m4)    ",4,NA,34,40,NA,"GLC                         ","(FFS)     ","          ",1984,"MAZDA                           ","  ","  "," 85","14","86","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,91,"manual(m5)    ",4,NA,35,49,NA,"GLC                         ","(FFS)     ","          ",1984,"MAZDA                           ","  ","  "," 85","14","86","15",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,134,"auto(4)    ",4,NA,35,44,NA,"190 D 2.2/190 E 2.3         ","(DIESEL)  ","          ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,134,"auto(4)    ",4,NA,34,42,NA,"190 D 2.2/190 E 2.3         ","(DIESEL)  ","(CALIF)   ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,134,"manual(m5)    ",4,NA,34,50,NA,"190 D 2.2/190 E 2.3         ","(DIESEL)  ","(CALIF)   ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,134,"manual(m5)    ",4,NA,35,51,NA,"190 D 2.2/190 E 2.3         ","(DIESEL)  ","          ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"auto(4)    ",4,NA,23,31,NA,"190 D 2.2/190 E 2.3         ","(FFS)     ","          ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,140,"manual(m5)    ",4,NA,23,37,NA,"190 D 2.2/190 E 2.3         ","(FFS)     ","          ",1984,"MERCEDES-BENZ                   ","  ","  "," 84","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"manual(m5)    ",4,NA,25,38,NA,"CORDIA                      ","(FFS,TRBO)","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","78","14",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,122,"auto(3)    ",4,NA,28,35,NA,"CORDIA                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","78","14",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,122,"manual(m5)    ",4,NA,29,42,NA,"CORDIA                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","78","14",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)    ",4,NA,41,53,NA,"PRECIS                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)X2  ",4,NA,37,48,NA,"PRECIS                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,31,40,NA,"PRECIS                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m4)X2  ",4,NA,30,39,NA,"PRECIS                      ","(FFS,TRBO)","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","77","11",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"STARION                     ","(CALIF)   ","(FFS,TRBO)",1984,"MITSUBISHI                      ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"STARION                     ","(FFS,TRBO)","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"STARION                     ","(FFS,TRBO)","          ",1984,"MITSUBISHI                      ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"STARION                     ","(CALIF)   ","(FFS,TRBO)",1984,"MITSUBISHI                      ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"manual(m5)    ",4,NA,25,38,NA,"TREDIA                      ","(FFS,TRBO)","          ",1984,"MITSUBISHI                      ","  ","  "," 84","11",NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,122,"auto(3)    ",4,NA,28,35,NA,"TREDIA                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  "," 84","11",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,122,"manual(m4)X2  ",4,NA,29,38,NA,"TREDIA                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  "," 84","11",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,122,"manual(m5)    ",4,NA,29,43,NA,"TREDIA                      ","(FFS)     ","          ",1984,"MITSUBISHI                      ","  ","  "," 84","11",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)    ",4,NA,41,53,NA,"COLT                        ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,86,"manual(m4)X2  ",4,NA,37,48,NA,"COLT                        ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,31,40,NA,"COLT                        ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","11",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m4)X2  ",4,NA,30,39,NA,"COLT                        ","(FFS,TRBO)","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","11",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"CONQUEST                    ","(CALIF)   ","(FFS,TRBO)",1984,"PLYMOUTH                        ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"auto(4)    ",4,NA,21,32,NA,"CONQUEST                    ","(FFS,TRBO)","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"CONQUEST                    ","(CALIF)   ","(FFS,TRBO)",1984,"PLYMOUTH                        ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,156,"manual(m5)    ",4,NA,21,31,NA,"CONQUEST                    ","(FFS,TRBO)","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","76","10",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,97,"manual(m4)    ",4,NA,34,49,NA,"TURISMO                     ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"auto(3)    ",4,NA,26,36,NA,"TURISMO                     ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,135,"manual(m5)    ",4,NA,27,43,NA,"TURISMO                     ","(FFS)     ","          ",1984,"PLYMOUTH                        ","  ","  ","   ","  ","77","19",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"auto(4)    ",4,NA,24,38,NA,"FIREBIRD                    ","(CAL)(FFS)","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"manual(m4)    ",4,NA,24,35,NA,"FIREBIRD                    ","(CAL)(FFS)","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,151,"manual(m5)    ",4,NA,25,40,NA,"FIREBIRD                    ","(CAL)(FFS)","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,173,"auto(4)    ",6,NA,20,34,NA,"FIREBIRD                    ","(FFS)     ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,173,"manual(m5)    ",6,NA,20,31,NA,"FIREBIRD                    ","(FFS)     ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,305,"auto(4)    ",8,NA,18,29,NA,"FIREBIRD                    ","(GM-CHEV) ","(FFS)     ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,305,"manual(m5)    ",8,NA,16,28,NA,"FIREBIRD                    ","(GM-CHEV) ","(FFS)     ",1984,"PONTIAC                         ","  ","  ","   ","  ","85","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"auto(3)    ",4,NA,30,42,NA,"1000                        ","(FFS)     ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m4)    ",4,NA,31,44,NA,"1000                        ","(FFS)     ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,98,"manual(m5)    ",4,NA,31,46,NA,"1000                        ","(FFS)     ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"auto(3)    ",4,NA,37,46,NA,"1000                        ","(DIESEL)  ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,111,"manual(m5)    ",4,NA,43,60,NA,"1000                        ","(DIESEL)  ","          ",1984,"PONTIAC                         ","  ","  ","   ","  ","78"," 9",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"auto(3)    ",4,NA,27,40,NA,"2000 SUNBIRD CONVERTIBLE    ","(CAL)(FFS)","          ",1984,"PONTIAC                         ","76","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"auto(3)    ",4,NA,23,33,NA,"2000 SUNBIRD CONVERTIBLE    ","(FFS,TRBO)","          ",1984,"PONTIAC                         ","76","10",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"manual(m4)    ",4,NA,24,36,NA,"2000 SUNBIRD CONVERTIBLE    ","(FFS,TRBO)","          ",1984,"PONTIAC                         ","76","10",NA,NA,NA,NA,TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,110,"manual(m5)    ",4,NA,29,46,NA,"2000 SUNBIRD CONVERTIBLE    ","(CAL)(FFS)","          ",1984,"PONTIAC                         ","76","10",NA,NA,NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,95,"manual(m5)    ",4,NA,26,40,NA,"FUEGO                       ","(FFS,TRBO)","          ",1984,"RENAULT                         ","  ","  ","   ","  ","83","14",TRUE,FALSE,NA,NA,NA,NA,FALSE,NA
3,132,"auto(3)    ",4,NA,22,31,NA,"FUEGO                       ","(FFS)     ","          ",1984,"RENAULT                         ","  ","  ","   ","  ","83","14",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,132,"manual(m5)    ",4,NA,25,39,NA,"FUEGO                       ","(FFS)     ","          ",1984,"RENAULT                         ","  ","  ","   ","  ","83","14",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,132,"auto(3)    ",4,NA,22,31,NA,"18 I                        ","(FFS)     ","          ",1984,"RENAULT                         ","  ","  "," 86","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,132,"manual(m5)    ",4,NA,25,39,NA,"18 I                        ","(FFS)     ","          ",1984,"RENAULT                         ","  ","  "," 86","12",NA,NA,FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,412,"auto(3)    ",8,NA,9,14,NA,"CORNICHE                    ","(GUZZLER) ","(FFS)     ",1984,"ROLLS-ROYCE MOTORS LTD.         ","82"," 9",NA,NA,NA,NA,FALSE,TRUE,NA,NA,NA,NA,FALSE,NA
3,97,"manual(m4)    ",4,NA,34,46,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,97,"manual(m5)    ",4,NA,32,46,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"auto(3)    ",4,NA,27,35,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"manual(m5)    ",4,NA,30,43,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"auto(3)    ",4,NA,27,35,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,109,"manual(m5)    ",4,NA,30,43,NA,"SUBARU                      ","(FFS)     ","          ",1984,"SUBARU                          ","77","12"," 78","12","78","12",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,144,"auto(4)    ",4,NA,25,34,NA,"CELICA                      ","(FFS)     ","          ",1984,"TOYOTA                          ","74","10","   ","  ","76","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,144,"manual(m5)    ",4,NA,26,37,NA,"CELICA                      ","(FFS)     ","          ",1984,"TOYOTA                          ","74","10","   ","  ","76","17",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
3,168,"auto(4)    ",6,NA,22,31,NA,"CELICA SUPRA                ","(FFS)     ","          ",1984,"TOYOTA                          ","  ","  ","   ","  ","76","14",FALSE,FALSE,NA,NA,NA,NA,FALSE,NA
