 001  225091010   15 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        PB150/PB250 VOYAGER 2WD
 001  225091010   15 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        PB150/PB250 VOYAGER 2WD
 001  225091062   12 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        FARGO D150 PICKUP 2WD
 001  225091062   12 18 23 20  1376 225C4-1 6   1CY 18.4000 22.9000 20.1849               6                        FARGO D150 PICKUP 2WD
 001  225091062   12 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        FARGO D150 PICKUP 2WD
 001  225091064   12 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        FARGO D250 PICKUP 2WD
 001  225091064   12 18 23 20  1376 225C4-1 6   1CY 18.4000 22.9000 20.1849               6                        FARGO D250 PICKUP 2WD
 001  225091076   14 18 23 20  1376 225A3-1 6   1LY 17.9958 23.2586 20.0360               6                        B150/B250 VAN 2WD
 001  225091076   14 19 25 21  1302 225M4-2 6   1MY 18.5004 24.7033 20.8571               6                        B150/B250 VAN 2WD
 001  226065010   12 21 30 24  1178 225M4-2 6   2MY 21.0000 30.1000 24.3069               6                        D150 PICKUP 2WD
 001  226965015   12 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        D250 PICKUP 2WD
 001  226965030   15 14 19 16  1767 318A3-1 8   2LY 14.4762 19.4587 16.3615               6                        B150/B250 WAGON 2WD
 001  226965035   15 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        B350 WAGON 2WD
 001  226965050   14 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        B350 VAN 2WD
 001  226965070   17 15 20 17  1651 318A3-1 8   2LY 14.6705 19.8085 16.6092               6                        AD150 RAMCHARGER 2WD
 001  226991010   15 14 19 16  1767 318A3-1 8   2LY 14.4771 19.4603 16.3626               6                        PB150/PB250 VOYAGER 2WD
 001  226991015   15 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        PB350 VOYAGER 2WD
 001  226991064   12 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        FARGO D250 PICKUP 2WD
 001  226991078   14 15 20 17  1651 318A3-1 8   2AY 14.6705 19.8085 16.6092               6                        B350 VAN 2WD
 001  227065010   12 15 21 17  1651 318A3-1 8   2LY 15.1000 20.8000 17.2240               6                        D150 PICKUP 2WD
 001  227065010   12 16 24 19  1547 318M4-2 8   2MY 16.0000 23.8000 18.7679               6                        D150 PICKUP 2WD
