Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,4.7,8,Auto(L4),R,170,15,20,16,16.2,25,19.249,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,4.7,8,Auto(L5),R,170,14,19,16,15.6,24.1,18.543,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,5.9,8,Auto(L4),R,200,12,17,14,13.5,22,16.3411,R,,,,,,,,,,1606,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,2,4,Manual(M5),F,600,23,27,25,25.6,35,29.1193,R,,,,,,,,,,900,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,ESCAPE 2WD,3,6,Auto(L4),F,606,19,24,21,20.7,31.3,24.4218,R,,,,,,,,,,1071,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,4.6,8,Auto(L4),R,690,15,20,17,17.1,25.6,20.1038,R,,,,,,,,,,1323,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,5.4,8,Auto(L4),R,695,13,18,15,14.2,23,17.1534,R,,,,,,,,,,1501,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Auto(L5),R,704,16,21,18,17.3778,26.3499,20.5223,R,,,,,,,,,,1251,SOHC,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Manual(M5),R,705,17,21,18,18.4488,27.2,21.572,R,,,,,,,,,,1251,SOHC,,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4.6,8,Auto(L5),R,706,14,19,16,15.9,24.7,18.9359,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4,6,Auto(L5),R,742,17,21,18,18.4,27.2,21.5353,R,,,,,,,,,,1251,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER SPORT 2WD,4,6,Manual(M5),R,741,17,22,19,19.3,27.8,22.3791,R,,,,,,,,,,1184,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,886,14,18,16,15.6,23.4,18.3529,R,,,,,,,,,,1406,FFV,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,4.8,8,Auto(L4),R,808,15,19,16,16.3,24.7,19.2452,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.8,23.2,18.4479,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,886,14,18,16,15.6,23.4,18.3529,R,,,,,,,,,,1406,FFV,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.3,8,Auto(L4),R,803,14,18,16,15.8,23.2,18.4479,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,ENVOY 2WD,4.2,6,Auto(L4),R,800,16,22,18,17.4,27.6,20.8709,R,,,,,,,,,,1251,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,ENVOY XL 2WD,4.2,6,Auto(L4),R,700,15,20,17,16.8,26.1,20.0082,R,,,,,,,,,,1323,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Manual(M5),R,814,16,22,18,17.3,27.9,20.8677,R,,,,,,,,,,1251,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Auto(L4),R,812,17,22,19,18.9,28.4,22.2491,R,,,,,,,,,,1184,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,CR-V 2WD,2.4,4,Auto(L4),F,110,23,28,25,25.9,36.3,29.7334,R,,,,,,,,,,900,,CLKUP,,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Auto(L4),R,11,17,21,19,18.7581,27.0417,21.7573,R,,,,,,,,,,1184,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Manual(M5),R,11,17,20,18,19.0871,25.8418,21.6315,R,,,,,,,,,,1251,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.4,4,Auto(L4),F,6,20,27,23,22.1,34.4,26.3378,R,,,,,,101,31,,,979,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.4,4,Manual(M5),F,6,21,28,24,23.4,35.6,27.6666,R,,,,,,101,31,,,938,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HYUNDAI,SANTAFE 2WD,2.7,6,Auto(L4),F,8,19,26,22,21.2,33.3,25.3441,R,,,,,,101,31,,,1024,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,INFINITI,QX4 2WD,3.5,6,Auto(L4),R,95,15,19,17,17.1,24.6,19.8191,R,,,,,,,,,,1323,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,AXIOM 2WD,3.5,6,Auto(L4),R,1,16,20,18,17.9416,25.8416,20.8035,R,,,,,,,,,,1251,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Auto(L4),R,5,17,21,19,18.7582,27.0416,21.7573,R,,,,,,,,,,1184,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Manual(M5),R,5,17,20,18,19.088,25.8417,21.6321,R,,,,,,,,,,1251,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Auto(L4),R,9,17,22,19,19.3,28,22.4372,R,,,,,,,,,,1184,L-4,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Manual(M5),R,9,19,23,20,21,29,23.9764,R,,,,,,,,,,1125,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,3.2,6,Auto(L4),R,7,17,21,18,18.5029,26.5756,21.4326,R,,,,,,,,,,1251,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Auto(L4),R,10,17,22,19,18.9,28.1,22.1657,R,,,,,,,,,,1184,L-4,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO SPORT 2WD,2.2,4,Manual(M5),R,10,19,23,20,20.9,29.1,23.9351,R,,,,,,,,,,1125,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,TROOPER 2WD,3.5,6,Auto(L4),R,3,15,19,17,17,24.4,19.6868,R,,,,,,,,,,1323,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4,6,Auto(L4),R,160,15,21,17,17.1,26.5,20.348,R,,,,,,,,,,1323,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L5),R,170,14,19,16,15.6685,24.4361,18.6854,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,LIBERTY 2WD,3.7,6,Auto(L4),R,130,16,20,18,18.2,25.8,20.9812,R,,,,,,,,,,1251,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE 2WD,2,4,Auto(L4),R,7,18,21,19,20.1469,27.3,22.8399,R,,,,,,,,,,1184,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE 2WD,2,4,Manual(M5),R,7,19,23,21,21.5926,28.9779,24.3898,R,,,,,,,,,,1071,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L4),R,670,12,17,14,13.4655,21.2589,16.1257,P,,,,,,,,,,1767,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE,2,4,Manual(M5),F,950,23,27,25,25.6,35,29.1193,R,,,,,,,,,,900,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,MAZDA,TRIBUTE,3,6,Auto(L4),F,956,19,24,21,20.7,31.3,24.4218,R,,,,,,,,,,1071,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4,6,Auto(L5),R,650,16,21,18,17.3778,26.3499,20.5223,R,,,,,,,,,,1251,SOHC,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4.6,8,Auto(L5),R,655,14,19,16,15.9,24.7,18.9359,R,,,,,,,,,,1406,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3,6,Auto(L4),R,92,18,22,20,19.8,28.6265,22.9898,R,,,,,,,,,,1125,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MONTERO SPORT 2WD,3.5,6,Auto(L4),R,94,17,21,19,18.8756,27.3427,21.9318,R,,,,,,,,,,1184,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,NATIVA 2WD(PUERTO RICO ONLY),2.4,4,Auto(L4),R,91,18,23,20,20.4,29.4,23.6592,R,,,,,,,,,,1125,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,NATIVA 2WD(PUERTO RICO ONLY),2.4,4,Manual(M5),R,91,21,24,22,23.7,30.4,26.3093,R,,,,,,,,,,1024,SOHC,,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,NATIVA 2WD(PUERTO RICO ONLY),3,6,Auto(L4),R,92,18,22,20,19.8,28.6265,22.9898,R,,,,,,,,,,1125,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Auto(L4),R,92,16,19,17,17.5,24.4,20.0517,R,,,,,,,,,,1323,,2MODE 2LKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Auto(L4),R,95,16,19,17,17.6647,24.9623,20.3406,R,,,,,,,,,,1323,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.5,6,Manual(M5),R,95,17,19,18,18.9,24.9,21.1986,R,,,,,,,,,,1251,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA 2WD,2.4,4,Manual(M5),R,81,19,24,21,20.7995,30.5,24.2736,R,,,,,,,,,,1071,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,91,16,20,18,18.2,25.6,20.9214,R,,,,,,,,,,1251,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,94,15,19,17,17.2,24.5,19.8633,P,,,S,,,,,,,1455,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,91,16,19,17,18.251,23.906,20.4252,R,,,,,,,,,,1323,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,94,15,19,17,17,24.6,19.745,P,,,S,,,,,,,1455,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,OLDSMOBILE,BRAVADA 2WD,4.2,6,Auto(L4),R,800,16,22,18,17.4,27.6,20.8709,R,,,,,,,,,,1251,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,PONTIAC,AZTEK FWD,3.4,6,Auto(L4),F,100,19,26,22,21.3,33.2,25.3963,R,,,,,,,,,,1024,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,SATURN,VUE FWD,2.2,4,Auto(AV),F,226,22,28,24,24,35.6,28.1238,R,,,,,,,,,,938,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SATURN,VUE FWD,2.2,4,Manual(M5),F,227,23,28,25,25.5,35.8,29.2925,R,,,,,,,,,,900,,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Auto(L4),R,84,19,21,20,21,26.7,23.2318,R,,,,,,,,,,1125,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA,2.5,6,Manual(M5),R,82,19,22,20,21.3,28.3,23.9678,R,,,,,,,,,,1125,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Auto(L4),R,93,17,20,18,19.1,25.45,21.5158,R,,,,,,,,,,1251,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA XL7,2.7,6,Manual(M5),R,91,18,20,19,19.6,26,22.0415,R,,,,,,,,,,1184,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2,4,Auto(L4),R,127,22,25,23,24.9,32,27.6619,R,,,,,,,,,,979,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR,2,4,Manual(M5),R,125,23,26,24,25.4,33.5,28.01,R,,,,,,,,,,938,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2,4,Auto(L4),R,128,22,25,23,24.6,32.2,27.5233,R,,,,,,,,,,979,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR,2,4,Manual(M5),R,126,22,25,23,24.6,33.4,27.1698,R,,,,,,,,,,979,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,3.4,6,Auto(L4),R,11,17,19,18,18.8,24.6,21.0314,R,,,,,,,,,,1251,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,HIGHLANDER 2WD,2.4,4,Auto(L4),F,21,22,27,24,24.4,34.8,28.1912,R,,,,,,,,,,938,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,HIGHLANDER 2WD,3,6,Auto(L4),F,5,19,23,20,20.6,29.8,23.9236,R,,,,,,,,,,1125,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Auto(L4),F,15,24,29,26,26.3,37,30.2346,R,,,,,,,,,,866,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Manual(M5),F,15,25,31,27,27.6,39.4,31.8991,R,,,,,,,,,,832,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,SEQUOIA 2WD,4.7,8,Auto(L4),R,10,14,18,16,15.8,23.1,18.4194,R,,,,,,,,,,1406,,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 4WD,ACURA,MDX,3.5,6,Auto(L5),4,120,17,23,19,19.0392,29.3799,22.6222,P,,,,,,,,,,1302,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD,2.7,6,Auto(L5),4,17,15,21,17,16.9853,26.3476,20.2183,P,,T,,,,,,,,1455,,CLKUP,5,23
SPEC PURP VEH - S.U.V. - 4WD,AUDI,ALLROAD,2.7,6,Manual(M6),4,17,16,21,18,17.6,26.7,20.7883,P,,T,,,,,,,,1376,,,5,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3,6,Manual(M5),4,31,15,21,17,17.0381,26.5492,20.3127,P,,,,,,,,,,1455,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,3,6,Auto(S5),4,31,15,21,17,16.9,26.6,20.2177,P,,,,,,,,,,1455,,3MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5,4.4,8,Auto(L5),4,45,13,17,15,14.8329,22.2552,17.4521,P,,,,,,,,,,1651,,3MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,BMW,X5 4.6IS,4.6,8,Auto(S5),4,47,12,17,14,13.6975,21.5773,16.3911,P,,,,,,,,,,1767,,3MODE,4,23
SPEC PURP VEH - S.U.V. - 4WD,BUICK,RENDEZVOUS AWD,3.4,6,Auto(L4),4,108,18,24,20,19.8,30.7,23.565,R,,,,,,,,,,1125,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE AWD,6,8,Auto(L4),4,805,12,15,13,12.8,19.1,15.031,R,,,,,,,,,,1730,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,CADILLAC,ESCALADE EXT AWD,6,8,Auto(L4),4,805,12,15,13,12.8,19.1,15.031,R,,,,,,,,,,1730,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Manual(M5),4,815,14,17,15,15.3,21.7,17.6413,R,,,,,,,,,,1501,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 AVALANCHE 4WD,5.3,8,Auto(L4),4,804,13,17,14,14.6149,21.159,16.9778,R,,,,,,,,,,1606,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,887,13,17,15,14.9,21.9,17.4032,R,,,,,,,,,,1501,FFV,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 SUBURBAN 4WD,5.3,8,Auto(L4),4,804,13,17,14,14.6149,21.159,16.9778,R,,,,,,,,,,1606,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,887,14,17,15,15.0485,21.9,17.5142,R,,,,,,,,,,1501,FFV,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,4.8,8,Auto(L4),4,809,14,17,15,15.7515,21.7947,17.9971,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,K1500 TAHOE 4WD,5.3,8,Auto(L4),4,844,14,17,15,15.4063,21.8233,17.7557,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2,4,Auto(L4),4,103,22,25,23,24.9,32,27.6619,R,,,,,,,,,,979,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD CONVERTIBLE,2,4,Manual(M5),4,101,23,25,24,25.2,32.1,27.8986,R,,,,,,,,,,938,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2,4,Auto(L4),4,104,22,25,23,24.6,32.2,28.0673,R,,,,,,,,,,979,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER 4WD HARDTOP,2,4,Manual(M5),4,102,22,25,23,24.6,32.4,27.5888,R,,,,,,,,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER LT 4WD,2.5,6,Auto(L4),4,85,18,20,19,20,26.1,22.3507,R,,,,,,,,,,1184,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD,2.5,6,Auto(L4),R,87,18,20,19,20.1,26.2,22.4524,R,,,,,,,,,,1184,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2,4,Auto(L4),4,113,22,25,23,24.3,32.1,27.2833,R,,,,,,,,,,979,,2MODE 2LKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRACKER ZR2 4WD CONVERTIBLE,2,4,Manual(M5),4,111,23,25,24,25.4,32.4,28.1354,R,,,,,,,,,,938,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRAILBLAZER 4WD,4.2,6,Auto(L4),4,801,15,21,18,17.2,27.1,20.5838,R,,,,,,,,,,1251,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,CHEVROLET,TRAILBLAZER EXT 4WD,4.2,6,Auto(L4),4,801,15,20,17,16.8,26.6,20.1388,R,,,,,,,,,,1323,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L4),4,172,13,18,15,14.5,22.7,17.3146,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,4.7,8,Auto(L5),4,172,13,17,15,14.9,22.3,17.5156,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,200,12,16,13,13.3,20.3,15.7429,R,,,,,,,,,,1730,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,2,4,Manual(M5),4,620,22,25,23,24.2,31.8,27.1163,R,,,,,,,,,,979,,,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,ESCAPE 4WD,3,6,Auto(L4),4,626,18,23,20,20.1,29.9,23.5775,R,,,,,,,,,,1125,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,4.6,8,Auto(L4),4,920,14,17,15,15.1,22.2,17.6385,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPEDITION 4WD,5.4,8,Auto(L4),4,921,12,16,14,13.4,21,16.0068,R,,,,,,,,,,1606,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Auto(L5),4,902,15,20,17,16.5,25.4,19.5887,R,,,,,,,,,,1323,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4,6,Manual(M5),4,900,16,20,17,17.7465,25.2996,20.5007,R,,,,,,,,,,1323,SOHC,,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER 4WD,4.6,8,Auto(L5),4,903,14,19,16,15.5687,23.9888,18.4891,R,,,,,,,,,,1406,AWD,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER FFV 4WD,4,6,Auto(L5),4,756,15,20,17,16.5,25.4,19.5887,R,,,,,,,,,,1323,RNG=370,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER FFV 4WD,4,6,Auto(L5),4,758,11,15,13,12.7,19.4,15.0369,E,,,,,,,,,,2826,RNG=290,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4,6,Auto(L5),4,753,15,20,17,16.5,25.4,19.5887,R,,,,,,,,,,1323,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,FORD,EXPLORER SPORT 4WD,4,6,Manual(M5),4,751,16,19,17,17.3,24.3,19.8766,R,,,,,,,,,,1323,SOHC,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,ENVOY 4WD,4.2,6,Auto(L4),4,801,15,21,17,16.8,26.6,20.1388,R,,,,,,,,,,1323,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,ENVOY XL 4WD,4.2,6,Auto(L4),4,801,15,20,17,16.8,26.6,20.1388,R,,,,,,,,,,1323,,CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Auto(L4),4,813,15,20,17,16.8,25.5,19.8471,R,,,,,,,,,,1323,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,JIMMY 4WD,4.3,6,Manual(M5),4,815,14,17,15,15.3,21.7,17.6413,R,,,,,,,,,,1501,,SIL,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,887,14,17,15,15.0485,21.9,17.5142,R,,,,,,,,,,1501,FFV,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,4.8,8,Auto(L4),4,809,14,17,15,15.7517,21.7949,17.9973,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON 4WD,5.3,8,Auto(L4),4,844,13,17,15,14.7499,21.2744,17.1114,R,,,,,,,,,,1501,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON DENALI AWD,6,8,Auto(L4),4,805,12,15,13,12.8,19.1,15.031,R,,,,,,,,,,1730,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON DENALI XL AWD,6,8,Auto(L4),4,805,12,15,13,12.8,19.1,15.031,R,,,,,,,,,,1730,,,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,887,13,17,15,14.9,21.9,17.4032,R,,,,,,,,,,1501,FFV,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,GMC,K1500 YUKON XL 4WD,5.3,8,Auto(L4),4,804,13,17,14,14.6149,21.159,16.9778,R,,,,,,,,,,1606,,CLKUP,2,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.4,4,Auto(L4),4,110,22,26,24,24.5748,33.5634,27.9422,R,,,,,,,,,,938,,CLKUP,,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,CR-V 4WD,2.4,4,Manual(M5),4,110,21,25,23,23.8,32,26.9022,R,,,,,,,,,,979,,,,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Auto(L4),4,12,16,20,18,18.116,26.2,21.0369,R,,,,,,,,,,1251,V-6,2MODE CLKUP,4,23
SPEC PURP VEH - S.U.V. - 4WD,HONDA,PASSPORT 4WD,3.2,6,Manual(M5),4,12,17,20,18,19.0937,25.8405,21.6357,R,,,,,,,,,,1251,V-6,SIL,4,23
SPEC PURP VEH - S.U.V. - 4WD,HYUNDAI,SANTAFE 4WD,2.7,6,Auto(L4),F,7,19,23,20,20.7,29.7,23.9684,R,,,,,,101,31,,,1125,,2MODE CLKUP,4,23
