Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr
"VANS, PASSENGER TYPE",GMC,SAFARI AWD (PASSENGER),4.3,6,Auto(L4),4,15,19,17,17.1569,24.8615,19.9373,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Auto(L4),R,16,21,18,17.8,27.2,21.0779,R,,,,,,,,,,1042,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Manual(M5),R,17,23,20,19.4,29.7,22.9874,R,,,,,,,,,,938,,SIL
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.7,8,Auto(L4),R,14,18,15,15.0918,23.1742,17.9013,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,C1500 TAHOE 2WD,5.7,8,Auto(L4),R,14,18,16,15.4847,23.6347,18.3288,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,C1500 TAHOE 2WD,5.7,8,Auto(L4),R,13,17,15,14.9,22.3,17.5156,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,1.6,4,Auto(L3),R,23,24,24,25.6,31.4,27.9208,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,1.6,4,Manual(M5),R,24,26,25,26.3,33,28.9445,R,,,,,,,,,,750,,
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,TRACKER 2WD HARDTOP,1.6,4,Auto(L4),R,22,26,23,24.2806,33.122,27.5954,R,,,,,,,,,,816,,2MODE 2LKUP
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,TRACKER 2WD HARDTOP,1.6,4,Manual(M5),R,23,26,24,25.6073,33.3695,28.6011,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 2WD,CHEVROLET,VENTURE FWD,3.4,6,Auto(L4),F,18,25,21,20.4,31.5,24.2445,R,,,,,,,,,,892,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.3,6,Auto(L4),F,18,24,20,19.5349,30.8697,23.4016,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.3,6,Auto(L4),F,18,24,20,19.5496,30.899,23.4208,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.8,6,Auto(L4),F,17,24,19,18.8995,30.3499,22.7643,R,,,,,,,,,,986,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,2.4,4,Auto(L3),F,20,26,22,22.2,33.9,26.2818,R,,,,,,,,,,853,,
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,3.0,6,Auto(L3),F,19,24,21,20.6,30.7,24.1797,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,3.0,6,Auto(L4),F,19,26,21,20.6,33.2,24.8427,R,,,,,,,,,,892,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,18,24,20,19.7,31.2,23.6173,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,18,24,20,19.7,31.2,23.6173,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,17,24,19,18.8995,30.3499,22.7643,R,,,,,,,,,,986,,CLKUP
,,,,,,,,,,,,,,,,,,,,,,,,,
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPEDITION 2WD,4.6,8,Auto(L4),R,14,19,16,15.5,24.6,18.5955,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPEDITION 2WD,5.4,8,Auto(L4),R,13,18,15,14.3352,22.5112,17.1359,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPLORER 2WD,4.0,6,Auto(L5),R,15,20,17,17.0937,25.9573,20.1973,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPLORER 2WD,4.0,6,Auto(L5),R,15,20,17,17.1,25.2,19.9916,R,,,,,,,,,,1102,SOHC,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPLORER 2WD,4.0,6,Manual(M5),R,17,21,19,18.6717,27.4938,21.8228,R,,,,,,,,,,986,,
SPECIAL PURPOSE VEHICLE 2WD,FORD,EXPLORER 2WD,5.0,8,Auto(L4),R,14,19,16,15.3,24.1,18.3083,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,WINDSTAR FWD VAN,3.0,6,Auto(L4),F,18,25,21,20.245,31.5721,24.1428,R,,,,,,,,,,892,3.0E-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,WINDSTAR FWD VAN,3.8,6,Auto(L4),F,17,24,20,19.3058,30.4246,23.1057,R,,,,,,,,,,938,3.8E-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,WINDSTAR FWD WAGON,3.0,6,Auto(L4),F,18,25,21,20.245,31.5721,24.1428,R,,,,,,,,,,892,3.0E-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,FORD,WINDSTAR FWD WAGON,3.8,6,Auto(L4),F,17,24,20,19.3058,30.4246,23.1057,R,,,,,,,,,,938,3.8E-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,GMC,C1500 SUBURBAN 2WD,5.7,8,Auto(L4),R,14,18,15,15.0918,23.1742,17.9013,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,GMC,C1500 YUKON 2WD,5.7,8,Auto(L4),R,14,18,16,15.4837,23.6339,18.3278,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,GMC,C1500 YUKON 2WD,5.7,8,Auto(L4),R,13,17,15,14.9,22.3,17.5156,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,GMC,JIMMY 2WD,4.3,6,Auto(L4),R,16,21,18,17.8,27.2,21.0779,R,,,,,,,,,,1042,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,GMC,JIMMY 2WD,4.3,6,Manual(M5),R,17,23,20,19.4,29.7,22.9874,R,,,,,,,,,,938,,SIL
SPECIAL PURPOSE VEHICLE 2WD,HONDA,CR-V,2.0,4,Auto(L4),F,22,25,23,24.4,32.3,27.4176,R,,,,,,,,,,816,DOHC,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,HONDA,PASSPORT 2WD,3.2,6,Auto(L4),R,16,20,18,18.2,26.1192,21.0755,R,,,,,,,,,,1042,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,HONDA,PASSPORT 2WD,3.2,6,Manual(M5),R,18,20,19,19.6787,26.2787,22.1862,R,,,,,,,,,,986,V-6,SIL
SPECIAL PURPOSE VEHICLE 2WD,ISUZU,AMIGO 2WD,2.2,4,Manual(M5),R,21,24,22,22.8787,31.0068,25.9385,R,,,,,,,,,,853,L-4,SIL
SPECIAL PURPOSE VEHICLE 2WD,ISUZU,RODEO 2WD,2.2,4,Manual(M5),R,21,24,22,22.8545,30.9177,25.8933,R,,,,,,,,,,853,L-4,SIL
SPECIAL PURPOSE VEHICLE 2WD,ISUZU,RODEO 2WD,3.2,6,Auto(L4),R,16,20,18,18.1982,26.1202,21.0745,R,,,,,,,,,,1042,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,ISUZU,RODEO 2WD,3.2,6,Manual(M5),R,18,20,19,19.6772,26.2766,22.1845,R,,,,,,,,,,986,V-6,SIL
SPECIAL PURPOSE VEHICLE 2WD,JEEP,CHEROKEE 2WD,2.5,4,Auto(L3),R,18,22,19,19.9,27.6,22.757,R,,,,,,,,,,986,,
SPECIAL PURPOSE VEHICLE 2WD,JEEP,CHEROKEE 2WD,2.5,4,Manual(M5),R,21,25,23,23.2,32.1,26.5072,R,,,,,,,,,,816,,SIL
SPECIAL PURPOSE VEHICLE 2WD,JEEP,CHEROKEE 2WD,4.0,6,Auto(L4),R,16,21,18,17.2343,26.8986,20.5581,R,,,,,,,,,,1042,,
SPECIAL PURPOSE VEHICLE 2WD,JEEP,CHEROKEE 2WD,4.0,6,Manual(M5),R,18,22,19,19.7,28.5986,22.9075,R,,,,,,,,,,938,,SIL
SPECIAL PURPOSE VEHICLE 2WD,JEEP,GRAND CHEROKEE 2WD,4.0,6,Auto(L4),R,16,21,18,17.3777,27.0342,20.7059,R,,,,,,,,,,1042,,
SPECIAL PURPOSE VEHICLE 2WD,JEEP,GRAND CHEROKEE 2WD,5.9,8,Auto(L4),R,14,18,16,15.4994,23.6474,18.3436,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,KIA,KIA SPORTAGE,2.0,4,Auto(L4),R,19,23,21,21.4499,29.2969,24.3896,R,,,,,,,,,,892,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,KIA,KIA SPORTAGE,2.0,4,Manual(M5),R,19,23,21,21.6,29,24.402,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L4),R,13,17,14,14.2909,21.9718,16.9587,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MAZDA,MPV,3.0,6,Auto(L4),R,16,21,18,18.1957,27.5224,21.4697,R,,,,,,,,,,1042,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MERCURY,MOUNTAINEER 2WD,4.0,6,Auto(L5),R,15,20,17,17.1,25.2,19.9916,R,,,,,,,,,,1102,SOHC,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MERCURY,MOUNTAINEER 2WD,5.0,8,Auto(L4),R,14,19,16,15.3,24.1,18.3083,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MERCURY,VILLAGER FWD VAN,3.0,6,Auto(L4),F,17,23,20,19.2536,29.991,22.9513,R,,,,,,,,,,938,3.0N-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MERCURY,VILLAGER FWD WAGON,3.0,6,Auto(L4),F,17,23,20,19.2536,29.991,22.9513,R,,,,,,,,,,938,3.0N-F,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 2WD,2.4,4,Manual(M5),R,22,25,23,24.6811,31.7941,27.444,R,,,,,,,,,,816,SOHC,
SPECIAL PURPOSE VEHICLE 2WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 2WD,3.0,6,Auto(L4),R,19,22,20,21.202,27.8706,23.7603,R,,,,,,,,,,938,SOHC,
SPECIAL PURPOSE VEHICLE 2WD,MITSUBISHI,MITSUBISHI NATIVA 2WD,2.4,4,Manual(M5),R,22,25,23,24.6809,31.7928,27.4434,R,,,,,,,,,,816,SOHC,
SPECIAL PURPOSE VEHICLE 2WD,MITSUBISHI,MITSUBISHI NATIVA 2WD,3.0,6,Auto(L4),R,19,22,20,21.202,27.8706,23.7603,R,,,,,,,,,,938,SOHC,
SPECIAL PURPOSE VEHICLE 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Auto(L4),R,16,20,17,17.4,25.4,20.2734,R,,,,,,,,,,1102,,2LKUP
SPECIAL PURPOSE VEHICLE 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Manual(M5),R,17,19,18,18.5,24.7,20.8558,R,,,,,,,,,,1042,,
SPECIAL PURPOSE VEHICLE 2WD,NISSAN,QUEST,3.0,6,Auto(L4),F,17,23,20,19.2861,29.8354,22.9354,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,OLDSMOBILE,SILHOUETTE FWD,3.4,6,Auto(L4),F,18,25,21,20.4,31.5,24.2445,R,,,,,,,,,,892,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,PLYMOUTH,VOYAGER 2WD,2.4,4,Auto(L3),F,20,26,22,22.2,33.9,26.2818,R,,,,,,,,,,853,,
SPECIAL PURPOSE VEHICLE 2WD,PLYMOUTH,VOYAGER 2WD,3.0,6,Auto(L3),F,19,24,21,20.6,30.7,24.1797,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 2WD,PLYMOUTH,VOYAGER 2WD,3.0,6,Auto(L4),F,19,26,21,20.6,33.2,24.8427,R,,,,,,,,,,892,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,PLYMOUTH,VOYAGER 2WD,3.3,6,Auto(L4),F,18,24,20,19.7,31.2,23.6173,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,PLYMOUTH,VOYAGER 2WD,3.3,6,Auto(L4),F,18,24,20,19.7,31.2,23.6173,R,,,,,,,,,,938,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,PONTIAC,TRANS SPORT FWD,3.4,6,Auto(L4),F,18,25,21,20.4,31.5,24.2445,R,,,,,,,,,,892,,CLKUP
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK 2DOOR RWD,1.6,4,Auto(L3),R,23,24,24,25.6,31.4,27.9208,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK 2DOOR RWD,1.6,4,Manual(M5),R,24,26,25,26.3,33,28.9445,R,,,,,,,,,,750,,
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK 4DOOR RWD,1.6,4,Auto(L4),R,22,26,23,24.2806,33.122,27.5954,R,,,,,,,,,,816,,2MODE 2LKUP
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK 4DOOR RWD,1.6,4,Manual(M5),R,23,26,24,25.6073,33.3695,28.6011,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK SPORT RWD,1.8,4,Auto(L4),R,21,24,23,23.7714,31.1762,26.6161,R,,,,,,,,,,816,,2MODE 2LKUP
SPECIAL PURPOSE VEHICLE 2WD,SUZUKI,SIDEKICK SPORT RWD,1.8,4,Manual(M5),R,23,25,24,25.1,31.8,27.729,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,4RUNNER 2WD,2.7,4,Auto(L4),R,20,24,22,22,30.8,25.2459,R,,,,,,,,,,853,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,4RUNNER 2WD,2.7,4,Manual(M5),R,19,24,21,21.44,30.3165,24.6936,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,4RUNNER 2WD,3.4,6,Auto(L4),R,17,21,19,19.3,26.5,21.9884,R,,,,,,,,,,986,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,RAV4 2WD,2.0,4,Auto(L4),F,24,29,26,26.3054,36.781,30.1724,R,,,,,,,,,,722,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,RAV4 2WD,2.0,4,Manual(M5),F,24,29,26,26.848,37.229,30.7002,R,,,,,,,,,,722,,
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,RAV4 SOFT TOP 2WD,2.0,4,Auto(L4),F,24,29,26,26.3054,36.781,30.1724,R,,,,,,,,,,722,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,RAV4 SOFT TOP 2WD,2.0,4,Manual(M5),F,24,29,26,26.848,37.229,30.7002,R,,,,,,,,,,722,,
SPECIAL PURPOSE VEHICLE 2WD,TOYOTA,SIENNA,3.0,4,Auto(L4),F,18,24,21,20.4576,31.3277,24.2429,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 4WD,ACURA,SLX,3.5,6,Auto(L4),4,15,19,17,16.5333,24.481,19.3619,R,,,,,,,,,,1102,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Auto(L4),4,16,20,17,17.345,25.8567,20.3612,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,BLAZER 4WD,4.3,6,Manual(M5),4,16,21,18,17.9,26.4,20.9329,R,,,,,,,,,,1042,,SIL
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,BLAZER AWD,4.3,6,Auto(L4),4,16,20,17,17.2626,25.7585,20.2713,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,K1500 TAHOE 4WD,5.7,8,Auto(L4),4,13,16,14,14.2893,20.8544,16.6477,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,K1500 TAHOE 4WD,6.5,8,Auto(L4),4,15,19,16,16.1374,24.0823,18.9507,D,,T,,,,,,,,1125,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,TRACKER 4X4 CONVERTIBLE,1.6,4,Auto(L3),4,23,24,24,25.6,31.4,27.9208,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,TRACKER 4X4 CONVERTIBLE,1.6,4,Manual(M5),4,24,26,25,26.3,33,28.9445,R,,,,,,,,,,750,,
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,TRACKER 4X4 HARDTOP,1.6,4,Auto(L4),4,22,26,23,24.2785,33.12,27.5933,R,,,,,,,,,,816,,2MODE 2LKUP
SPECIAL PURPOSE VEHICLE 4WD,CHEVROLET,TRACKER 4X4 HARDTOP,1.6,4,Manual(M5),4,23,26,24,25.6042,33.3655,28.5977,R,,,,,,,,,,782,,
SPECIAL PURPOSE VEHICLE 4WD,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,Auto(L4),4,16,23,19,17.6,29.9,21.5982,R,,,,,,,,,,986,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,16,23,19,17.6,29.9,21.5982,R,,,,,,,,,,986,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,13,17,14,14.4666,21.4045,16.937,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,DODGE,DURANGO 4WD,5.9,8,Auto(L4),4,12,17,14,13.6,21.7,16.3456,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPEDITION 4WD,4.6,8,Auto(L4),4,13,18,15,14.6978,22.4727,17.408,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPEDITION 4WD,5.4,8,Auto(L4),4,12,16,14,13.563,20.9426,16.1189,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPLORER 4WD,4.0,6,Auto(L5),4,15,19,17,16.5205,24.7789,19.4354,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPLORER 4WD,4.0,6,Auto(L5),4,15,19,17,16.8405,24.5965,19.6253,R,,,,,,,,,,1102,SOHC,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPLORER 4WD,4.0,6,Manual(M5),4,16,20,17,17.6249,25.3805,20.4348,R,,,,,,,,,,1102,,
SPECIAL PURPOSE VEHICLE 4WD,FORD,EXPLORER 4WD,5.0,8,Auto(L4),4,14,18,16,15.2486,23.6815,18.1584,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,GMC,JIMMY 4WD,4.3,6,Auto(L4),4,16,20,17,17.3644,25.8797,20.3822,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,GMC,JIMMY 4WD,4.3,6,Manual(M5),4,16,21,18,17.9,26.4,20.9329,R,,,,,,,,,,1042,,SIL
SPECIAL PURPOSE VEHICLE 4WD,GMC,JIMMY AWD,4.3,6,Auto(L4),4,16,20,17,17.2626,25.7585,20.2713,R,,,,,,,,,,1102,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,GMC,K1500 YUKON 4WD,5.7,8,Auto(L4),4,13,16,14,14.2869,20.8493,16.6444,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,GMC,K1500 YUKON 4WD,6.5,8,Auto(L4),4,15,19,16,16.1374,24.0823,18.9507,D,,T,,,,,,,,1125,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,HONDA,CR-V,2.0,4,Auto(L4),4,22,25,23,23.9203,31.4414,26.8058,R,,,,,,,,,,816,DOHC,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,HONDA,CR-V,2.0,4,Manual(M5),F,22,25,23,24.011,31.5508,26.9042,R,,,,,,,,,,816,DOHC,
SPECIAL PURPOSE VEHICLE 4WD,HONDA,PASSPORT 4WD,3.2,6,Auto(L4),4,16,20,18,18.2,26.1196,21.0756,R,,,,,,,,,,1042,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 4WD,HONDA,PASSPORT 4WD,3.2,6,Manual(M5),4,18,20,19,19.6805,26.2806,22.188,R,,,,,,,,,,986,V-6,SIL
SPECIAL PURPOSE VEHICLE 4WD,INFINITI,QX4 4WD,3.3,6,Auto(L4),4,15,19,16,16.6,23.9294,19.2538,R,,,,,,,,,,1172,,2LKUP
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,AMIGO 4WD,2.2,4,Manual(M5),4,20,23,21,22.0022,29.6008,24.8758,R,,,,,,,,,,892,L-4,SIL
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,AMIGO 4WD,3.2,6,Manual(M5),4,18,21,19,19.7,26.3338,22.2187,R,,,,,,,,,,986,V-6,SIL
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,RODEO 4WD,3.2,6,Auto(L4),R,16,20,18,18.2,26.1228,21.0766,R,,,,,,,,,,1042,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,RODEO 4WD,3.2,6,Manual(M5),R,18,20,19,19.6745,26.2745,22.1819,R,,,,,,,,,,986,V-6,SIL
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,TROOPER,3.5,6,Auto(L4),4,15,19,17,16.5328,24.4799,19.3612,R,,,,,,,,,,1102,V-6,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 4WD,ISUZU,TROOPER,3.5,6,Manual(M5),4,16,19,17,17.3605,24.3474,19.9348,R,,,,,,,,,,1102,V-6,SIL
SPECIAL PURPOSE VEHICLE 4WD,JEEP,CHEROKEE 4WD,2.5,4,Manual(M5),4,18,20,19,19.7499,25.1475,21.8614,R,,,,,,,,,,986,,SIL
SPECIAL PURPOSE VEHICLE 4WD,JEEP,CHEROKEE 4WD,4.0,6,Auto(L4),4,15,21,17,16.7558,26.247,20.0123,R,,,,,,,,,,1102,,
SPECIAL PURPOSE VEHICLE 4WD,JEEP,CHEROKEE 4WD,4.0,6,Manual(M5),4,17,20,18,18.5065,25.9478,21.2487,R,,,,,,,,,,1042,,SIL
SPECIAL PURPOSE VEHICLE 4WD,JEEP,GRAND CHEROKEE 4WD,4.0,6,Auto(L4),4,15,21,17,16.7413,26.2018,19.9891,R,,,,,,,,,,1102,,
SPECIAL PURPOSE VEHICLE 4WD,JEEP,GRAND CHEROKEE 4WD,5.9,8,Auto(L4),4,14,18,15,15.1,22.8,17.8061,R,,,,,,,,,,1251,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,JEEP,GRAND CHEROKEE 4WD,5.9,8,Auto(L4),4,13,17,14,13.9484,22.0982,16.7239,P,,,,,,,,,,1499,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,JEEP,WRANGLER 4WD,2.5,4,Auto(L3),4,16,19,17,18.3327,23.9334,20.4905,R,,,,,,,,,,1102,,
SPECIAL PURPOSE VEHICLE 4WD,JEEP,WRANGLER 4WD,2.5,4,Manual(M5),4,18,20,19,19.7499,25.1475,21.8614,R,,,,,,,,,,986,,SIL
SPECIAL PURPOSE VEHICLE 4WD,JEEP,WRANGLER 4WD,4.0,6,Auto(L3),4,15,17,16,16.2486,22.2888,18.5053,R,,,,,,,,,,1172,,
SPECIAL PURPOSE VEHICLE 4WD,JEEP,WRANGLER 4WD,4.0,6,Manual(M5),4,17,20,18,18.5065,25.9478,21.2487,R,,,,,,,,,,1042,,SIL
SPECIAL PURPOSE VEHICLE 4WD,KIA,KIA SPORTAGE,2.0,4,Auto(L4),4,19,23,21,21.4499,29.2969,24.3896,R,,,,,,,,,,892,,2MODE CLKUP
SPECIAL PURPOSE VEHICLE 4WD,KIA,KIA SPORTAGE,2.0,4,Manual(M5),4,19,23,21,21.6,29,24.402,R,,,,,,,,,,892,,
SPECIAL PURPOSE VEHICLE 4WD,LAND ROVER,LAND ROVER DISCOVERY,4.0,8,Auto(L4),4,14,17,15,15.3,21.8,17.671,P,,,,,,,,,,1401,,
SPECIAL PURPOSE VEHICLE 4WD,LAND ROVER,LAND ROVER DISCOVERY,4.0,8,Manual(M5),4,13,17,14,14.3,21.3,16.7818,P,,,,,,,,,,1499,,
SPECIAL PURPOSE VEHICLE 4WD,LAND ROVER,RANGE ROVER,4.0,8,Auto(L4),4,13,17,14,14.0993,21.2489,16.615,P,,,,,,,,,,1499,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,LAND ROVER,RANGE ROVER,4.6,8,Auto(L4),4,12,16,14,13.7993,20.5995,16.2069,P,,,,,,,,,,1499,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,LEXUS,LX 470,4.7,8,Auto(L4),4,13,16,15,14.9,20.9,17.1104,R,,,,,,,,,,1251,,2MODE 2LKUP
SPECIAL PURPOSE VEHICLE 4WD,LINCOLN,NAVIGATOR 4WD,5.4,8,Auto(L4),4,12,16,14,13.3373,20.7922,15.9032,R,,,,,,,,,,1339,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,MAZDA,MPV 4X4,3.0,6,Auto(L4),4,15,19,16,16.4,24.1,19.1539,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,MERCEDES-BENZ,ML320,3.2,6,Auto(L5),4,17,21,18,18.5,27.3,21.6388,P,,,,105,41,,,,,1168,,EMS CLKUP
SPECIAL PURPOSE VEHICLE 4WD,MERCURY,MOUNTAINEER 4WD,4.0,6,Auto(L5),4,15,19,17,16.8405,24.5965,19.6253,R,,,,,,,,,,1102,SOHC,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,MERCURY,MOUNTAINEER 4WD,5.0,8,Auto(L4),4,14,18,16,15.2486,23.6815,18.1584,R,,,,,,,,,,1172,,CLKUP
SPECIAL PURPOSE VEHICLE 4WD,MITSUBISHI,MITSUBISHI MONTERO,3.0,6,Auto(L4),4,17,20,18,18.3814,25.4421,21.0045,R,,,,,,,,,,1042,SOHC,
