Class,Manufacturer,carline name,displ,cyl,trans,drv,bidx,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
STANDARD PICKUP TRUCKS 2WD,FORD,EXPLORER SPORT TRAC 2WD,4,6,Manual(M5),R,744,17,21,19,19.1,27.2,22.0556,R,,,,,,,,,,1223, ,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 NATURAL GAS,5.4,8,Auto(L4),R,830,12,16,14,13.7,20.7,16.159,C,,,,,,,,,,1392,IN COMMENT,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Auto(L4),R,800,16,20,18,17.8499,26.2491,20.8525,R,,,,,,,,,,1293, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.2,6,Manual(M5),R,805,17,20,18,18.5,26.1,21.2897,R,,,,,,,,,,1293, ,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Auto(L4),R,810,16,20,17,17.2517,25.8596,20.2911,R,,,,,,,,,,1367, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,4.6,8,Manual(M5),R,943,15,19,17,17.0824,24.3634,19.7366,R,,,,,,,,,,1367, ,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,820,14,19,16,15.9445,24.0974,18.808,R,,,,,,,,,,1453, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,983,12,15,13,12.9,19.8,15.2992,C,,,,,,,,,,1500,BI-FUEL,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,984,12,16,14,13.7,20.5,16.1038,R,,,,,,,,,,1660,BI-FUEL,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,F150 PICKUP 2WD,5.4,8,Auto(L4),R,825,12,16,14,13.623,20.5055,16.0467,P,,,S,,,,,,,1767,SUPERCHRGD,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - ETHANOL 2WD,3,6,Auto(L5),R,785,13,16,14,14.1498,20.6995,16.4991,E,,,,,,,,,,1928,RANGE=270,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER FFV - ETHANOL 2WD,3,6,Auto(L5),R,780,17,21,19,18.8,27.2,21.8343,R,,,,,,,,,,1223,RANGE=370,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.3,4,Auto(L5),R,700,23,26,24,25.0996,33.6,28.3242,R,,,,,,,,,,970, ,CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,2.3,4,Manual(M5),R,702,24,29,26,26.8,36.6,30.4716,R,,,,,,,,,,895, ,,4,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,3,6,Auto(L5),R,759,17,22,19,19.3,28.4,22.5517,R,,,,,,,,,,1223, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,3,6,Manual(M5),R,757,19,23,20,20.7699,29.5214,23.9671,R,,,,,,,,,,1162, ,,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Auto(L5),R,760,16,21,18,18.0769,26.8797,21.2013,R,,,,,,,,,,1293, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,FORD,RANGER PICKUP 2WD,4,6,Manual(M5),R,765,17,22,19,18.4,27.7,21.6747,R,,,,,,,,,,1223, ,,2,12
STANDARD PICKUP TRUCKS 2WD,GM,CHEVY C2500 SILVERADO 2WD,6,8,Auto(L4),R,12,10,12,11,11.1376,15.3373,12.7028,C,,,,,,,,,,1773,RNG=180 MI,2MODE ,2,12
STANDARD PICKUP TRUCKS 2WD,GM,CHEVY C2500 SILVERADO 2WD,6,8,Auto(L4),R,11,10,12,11,11.6655,15.6145,13.1636,R,,,,,,,,,,2113,RNG=370 MI,2MODE ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Auto(L4),R,819,16,20,17,17.3989,25.8989,20.4137,R,,,,,,,,,,1367, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.3,6,Manual(M5),R,827,15,21,17,17,26.7,20.3224,R,,,,,,,,,,1367, ,SIL ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Auto(L4),R,820,15,19,17,17.0122,24.7103,19.7861,R,,,,,,,,,,1367, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,4.8,8,Manual(M5),R,817,16,20,17,17.2487,25.8,20.2723,R,,,,,,,,,,1367, ,SIL ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,854,11,14,12,12.3,18.3764,14.4501,E,,,,,,,,,,2249,310/390,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,814,15,19,17,16.4614,24.6765,19.3621,R,,,,,,,,,,1367,420/560,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,GMC,C1500 SIERRA 2WD,5.3,8,Auto(L4),R,812,15,19,16,16.6143,24.0864,19.31,R,,,,,,,,,,1453,LM7,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,LINCOLN,BLACKWOOD 2WD,5.4,8,Auto(L4),R,657,12,17,14,13.8203,21.5587,16.4827,P,,,,,,,,,,1767, ,CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B2300 2WD,2.3,4,Auto(L5),R,955,23,26,24,25.0996,33.6,28.3242,R,,,,,,,,,,970, ,CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B2300 2WD,2.3,4,Manual(M5),R,957,24,29,26,26.8,36.6,30.4716,R,,,,,,,,,,895, ,,4,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000,3,6,Auto(L5),R,959,17,22,19,19.3,28.4,22.5517,R,,,,,,,,,,1223, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000,3,6,Manual(M5),R,958,19,23,20,20.7294,29.606,23.9624,R,,,,,,,,,,1162, ,,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000 2WD FFV,3,6,Auto(L5),R,952,13,16,14,14.1498,20.6995,16.4991,E,,,,,,,,,,1928,RANGE=270,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B3000 2WD FFV,3,6,Auto(L5),R,951,17,21,19,18.8,27.2,21.8343,R,,,,,,,,,,1223,RANGE=370,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B4000 2WD,4,6,Auto(L5),R,972,16,21,18,17.9,26.7,21.0172,R,,,,,,,,,,1293, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,MAZDA,B4000 2WD,4,6,Manual(M5),R,974,17,22,19,18.4,27.7,21.6747,R,,,,,,,,,,1223, ,,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER 2WD,2.4,4,Auto(L4),R,81,20,23,21,21.9,29.9,24.8977,R,,,,,,,,,,1107, ,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER 2WD,2.4,4,Manual(M5),R,81,22,25,24,24.6,32.6,27.6538,R,,,,,,,,,,970, ,,4,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Auto(L4),R,94,15,19,17,17.0113,23.8653,19.5361,P,,,S,,,,,,,1455, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Auto(L4),R,91,17,20,18,18.4024,25.7652,21.1181,R,,,,,,,,,,1293, ,CLKUP ,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Manual(M5),R,94,15,19,17,17,24.6,19.745,P,,,S,,,,,,,1455, ,,2,12
STANDARD PICKUP TRUCKS 2WD,NISSAN,FRONTIER V6-2WD,3.3,6,Manual(M5),R,91,17,20,18,19.0351,25.8668,21.6026,R,,,,,,,,,,1293, ,,2,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Auto(A4),R,18,22,25,23,23.9981,31.6927,26.9416,R,,,,,,,,,,1011, ,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.4,4,Manual(M5),R,18,22,27,24,24.6,34.9,28.3674,R,,,,,,,,,,970, ,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,2.7,4,Auto(L4),R,19,19,21,20,20.7485,27.5601,23.3449,R,,,,,,,,,,1162, ,2MODE CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Auto(L4),R,20,17,20,18,18.5,25.8,21.1992,R,,,,,,,,,,1293, ,2MODE CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TACOMA 2WD,3.4,6,Manual(M5),R,20,19,24,21,21.1,30.9,24.6127,R,,,,,,,,,,1107, ,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Auto(L4),R,20,16,19,18,18.1888,24.9828,20.7251,R,,,,,,,,,,1293, ,CLKUP ,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,3.4,6,Manual(M5),R,20,16,20,18,18.2,25.3,20.8306,R,,,,,,,,,,1293, ,,4,12
STANDARD PICKUP TRUCKS 2WD,TOYOTA,TOYOTA TUNDRA 2WD,4.7,8,Auto(L4),R,26,15,19,16,16.5498,24,19.237,R,,,,,,,,,,1453, ,CLKUP ,4,12
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Auto(L4),4,823,14,18,16,15.8446,23.2173,18.4863,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.3,6,Manual(M5),4,816,14,18,15,15.3834,23.0768,18.0986,R,,,,,,,,,,1551, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Auto(L4),4,811,14,18,16,15.8989,22.6982,18.3759,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,4.8,8,Manual(M5),4,810,14,18,15,15.4815,22.7763,18.0885,R,,,,,,,,,,1551, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,855,10,12,11,11.1701,15.9,12.8965,E,,,,,,,,,,2454,280/380,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,815,13,17,15,14.9702,21.5702,17.3606,R,,,,,,,,,,1551,380/510,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO 4WD,5.3,8,Auto(L4),4,813,14,18,15,15.4609,22.5413,18.006,R,,,,,,,,,,1551,LM7,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,K1500 SILVERADO SS AWD,6,8,Auto(L4),4,888,13,17,15,14.7,21.2,17.0528,R,,,,,,,,,,1551, ,,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Auto(L4),4,823,15,19,17,16.8,24.8,19.6528,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,CHEVROLET,S10 PICKUP 4WD,4.3,6,Manual(M5),4,816,14,18,15,15,22.8,17.7294,R,,,,,,,,,,1551, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Auto(L4),4,184,14,17,15,15.6995,21.8,18,R,,,,,,,,,,1551, ,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,3.9,6,Manual(M5),4,186,15,19,17,16.9,24.9,19.8,R,,,,,,,,,,1367, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Auto(L5),4,200,14,18,16,17,25.3922,17.7934,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,4.7,8,Manual(M5),4,200,14,19,16,15.9445,23.8797,18.748,R,,,,,,,,,,1453, ,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,DAKOTA PICKUP 4WD,5.9,8,Auto(L4),4,210,12,17,14,13.7,22.2,16.6,R,,,,,,,,,,1660, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,4.7,8,Auto(L5),4,200,14,17,15,15.3956,21.9767,17.7934,R,,,,,,,,,,1551, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,4.7,8,Manual(M5),4,200,14,18,15,15.1,22.5,17.723,R,,,,,,,,,,1551, ,,2,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.7,8,Auto(L5),4,230,13,17,14,14.1,21.2,16.602,R,,,,,,,,,,1660, ,CLKUP ,1,13
STANDARD PICKUP TRUCKS 4WD,DODGE,RAM 1500 PICKUP 4WD,5.9,8,Auto(L4),4,210,12,16,14,13.5051,21.0764,16.1029,R,,,,,,,,,,1660, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,EXPLORER SPORT TRAC 4WD,4,6,Auto(L5),4,752,15,20,17,17.1159,25.0181,19.9518,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,EXPLORER SPORT TRAC 4WD,4,6,Manual(M5),4,754,16,20,18,18,25.4,20.7159,R,,,,,,,,,,1293, ,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Auto(L4),4,940,15,19,17,16.9,24,19.4953,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.2,6,Manual(M5),4,941,16,20,18,18.1,25.1,20.6975,R,,,,,,,,,,1293, ,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Auto(L4),4,942,15,19,16,16.3406,24.0204,19.0867,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,4.6,8,Manual(M5),4,815,14,18,15,15.4,22.789,18.0308,R,,,,,,,,,,1551, ,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,5.4,8,Auto(L4),4,944,14,18,15,15.1846,22.5103,17.7899,R,,,,,,,,,,1551, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,5.4,8,Auto(L4),4,985,11,14,12,12.5,18.3,14.5793,C,,,,,,,,,,1624,BI-FUEL,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,F150 PICKUP 4WD,5.4,8,Auto(L4),4,986,12,15,13,13.2,19.5,15.4455,R,,,,,,,,,,1788,BI-FUEL,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,3,6,Auto(L5),4,925,16,20,18,18.1018,25.0027,20.6689,R,,,,,,,,,,1293, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,3,6,Manual(M5),4,927,18,21,19,19.7,26.9,22.3977,R,,,,,,,,,,1223, ,,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Auto(L5),4,930,15,19,17,17,23.9,19.5384,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,FORD,RANGER PICKUP 4WD,4,6,Manual(M5),4,931,15,19,17,16.9833,23.7591,19.4837,R,,,,,,,,,,1367, ,,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Auto(L4),4,823,15,18,16,16.1236,23.6769,18.8262,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.3,6,Manual(M5),4,816,14,18,16,15.5207,23.1742,18.23,R,,,,,,,,,,1453, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Auto(L4),4,811,14,18,16,15.8978,22.6964,18.3746,R,,,,,,,,,,1453, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,4.8,8,Manual(M5),4,810,14,18,15,15.4532,22.7402,18.057,R,,,,,,,,,,1551, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,855,10,12,11,11.1643,15.9,12.8922,E,,,,,,,,,,2454,280/380,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,815,13,17,15,14.9643,21.5644,17.3545,R,,,,,,,,,,1551,380/510,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA 4WD,5.3,8,Auto(L4),4,813,14,18,15,15.4975,22.5963,18.0491,R,,,,,,,,,,1551,LM7,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,K1500 SIERRA DENALI AWD,6,8,Auto(L4),4,826,12,16,14,13.7,21,16.2405,R,,,,,,,,,,1660, ,,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Auto(L4),4,823,15,19,17,16.8,24.8,19.6528,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,GMC,SONOMA 4WD,4.3,6,Manual(M5),4,816,14,18,15,15,22.8,17.7294,R,,,,,,,,,,1551, ,SIL ,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B3000 4WD,3,6,Auto(L5),4,976,16,20,18,18.1018,25.0027,20.6689,R,,,,,,,,,,1293, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B3000 4WD,3,6,Manual(M5),4,978,18,21,19,19.7,26.9,22.3977,R,,,,,,,,,,1223, ,,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B4000 4WD,4,6,Auto(L5),4,980,15,19,17,17,23.9,19.5384,R,,,,,,,,,,1367, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,MAZDA,B4000 4WD,4,6,Manual(M5),4,982,15,19,17,16.9833,23.7591,19.4837,R,,,,,,,,,,1367, ,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Auto(L4),4,94,15,18,16,16.6741,23.0454,19.0433,P,,,S,,,,,,,1547, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Auto(L4),4,91,16,20,18,17.9059,25.728,20.7439,R,,,,,,,,,,1293, ,CLKUP ,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Manual(M5),4,94,15,17,16,16.3,22.4,18.5764,P,,,S,,,,,,,1547, ,,2,13
STANDARD PICKUP TRUCKS 4WD,NISSAN,FRONTIER V6-4WD,3.3,6,Manual(M5),4,91,17,20,18,18.876,25.664,21.4262,R,,,,,,,,,,1293, ,,2,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Auto(L4),4,19,18,21,19,20.3158,26.8,22.798,R,,,,,,,,,,1223, ,2MODE CLKUP ,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,2.7,4,Manual(M5),4,19,18,21,19,19.9,27.3,22.6646,R,,,,,,,,,,1223, ,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Auto(L4),4,20,16,19,17,18,24.5,20.4403,R,,,,,,,,,,1367, ,2MODE CLKUP ,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TACOMA 4WD,3.4,6,Manual(M5),4,20,17,20,18,18.6,25.3,21.1164,R,,,,,,,,,,1293, ,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Auto(L4),4,20,15,18,17,17.2049,23.4148,19.5365,R,,,,,,,,,,1367, ,CLKUP ,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,3.4,6,Manual(M5),4,20,16,19,17,17.9974,24.2,20.3438,R,,,,,,,,,,1367, ,,4,13
STANDARD PICKUP TRUCKS 4WD,TOYOTA,TOYOTA TUNDRA 4WD,4.7,8,Auto(L4),4,26,14,17,15,15.6358,21.7361,17.8959,R,,,,,,,,,,1551, ,CLKUP ,4,13
"VANS, CARGO TYPE",CHEVROLET,ASTRO 2WD (CARGO),4.3,6,Auto(L4),R,819,17,23,19,18.9,29.3986,22.5188,R,,,,,,,,,,1223, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,ASTRO 2WD (CARGO) CONV,4.3,6,Auto(L4),R,819,15,20,17,16.5,25,19.4805,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,ASTRO AWD (CARGO),4.3,6,Auto(L4),4,823,15,19,17,16.8,24.8,19.6528,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,ASTRO AWD (CARGO) CONV,4.3,6,Auto(L4),4,823,14,17,15,15.1,22,17.5814,R,,,,,,,,,,1551, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,G15/25CHEV VAN 2WD CONV,4.3,6,Auto(L4),R,819,14,19,16,16,23.8,18.7679,R,,,,,,,,,,1453, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,G15/25CHEV VAN 2WD CONV,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,4.3,6,Auto(L4),R,819,15,20,17,16.5,25,19.4805,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5.3,8,Auto(L4),R,812,14,18,16,15.7125,22.8848,18.2923,R,,,,,,,,,,1453,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,H1500 CHEVY VAN AWD CONV,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",CHEVROLET,H1500/2500 CHEVY VAN AWD,5.3,8,Auto(L4),4,813,13,17,15,14.9,21.7,17.346,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,3.9,6,Auto(L3),R,183,15,16,15,16.2,20.3,17.8196,R,,,,,,,,,,1551, ,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,5.2,8,Auto(L4),R,220,14,16,15,15.6,20.5,17.4802,R,,,,,,,,,,1551, ,CLKUP ,1,14
"VANS, CARGO TYPE",DODGE,RAM VAN 1500 2WD,5.9,8,Auto(L4),R,210,13,18,15,14.3697,23.0363,17.2982,R,,,,,,,,,,1551, ,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,3.9,6,Auto(L3),R,183,13,14,14,14.8,18.5,16.2637,R,,,,,,,,,,1660, ,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.2,8,Auto(L4),R,220,14,16,15,15.6,20.5,17.4802,R,,,,,,,,,,1551, ,CLKUP ,1,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.2,8,Auto(L4),R,170,11,19,14,12.5,24.7,16.0724,C,,,,,,,,,,1392,CNG 230 MI,CLKUP ,1,14
"VANS, CARGO TYPE",DODGE,RAM VAN 2500 2WD,5.9,8,Auto(L4),R,210,13,18,14,13.9,22.8,16.8619,R,,,,,,,,,,1660, ,,2,14
"VANS, CARGO TYPE",DODGE,RAM VAN 3500 2WD,5.2,8,Auto(L4),R,170,11,19,14,12.5,24.7,16.0724,C,,,,,,,,,,1392,CNG 230 MI,CLKUP ,1,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.2,6,Auto(L4),R,850,15,19,16,16.3,23.8,18.9934,R,,,,,,,,,,1453, ,CLKUP ,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.6,8,Auto(L4),R,855,16,20,17,17.3,26.1,20.3943,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,5.4,8,Auto(L4),R,860,13,16,14,14.6201,20.9722,16.9272,R,,,,,,,,,,1660, ,CLKUP ,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,4.2,6,Auto(L4),R,880,14,17,15,15.3495,22.3173,17.8586,R,,,,,,,,,,1551, ,CLKUP ,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,4.6,8,Auto(L4),R,882,14,18,16,15.3,23.5996,18.1766,R,,,,,,,,,,1453, ,CLKUP ,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,5.4,8,Auto(L4),R,884,13,17,15,14.6439,21.3254,17.0474,R,,,,,,,,,,1551, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,G15/25 SAVANA 2WD CARGO CONV,4.3,6,Auto(L4),R,819,14,19,16,16,23.8,18.7679,R,,,,,,,,,,1453, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,G15/25 SAVANA 2WD CARGO CONV,5.3,8,Auto(L4),R,812,14,18,15,15.2,22.8,17.8824,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,4.3,6,Auto(L4),R,819,15,20,17,16.5001,25.0001,19.4806,R,,,,,,,,,,1367, ,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5.3,8,Auto(L4),R,812,15,18,16,16.1232,23.4334,18.7562,R,,,,,,,,,,1453,LM7,CLKUP ,2,14
"VANS, CARGO TYPE",GMC,H15/25 SAVANA AWD CARGO CONV,5.3,8,Auto(L4),4,813,13,17,15,14.5,21.7,17.045,R,,,,,,,,,,1551,LM7,CLKUP ,2,14
