Class,Manufacturer,carline name,displ,cyl,trans,drv,cty,hwy,cmb,ucty,uhwy,ucmb,fl,G,T,S,2pv,2lv,4pv,4lv,hpv,hlv,fcost,eng dscr,trans dscr,vpc,cls
"VANS, CARGO TYPE",CHEVROLET,ASTRO AWD (CARGO),4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,4.3,6,Auto(L4),R,15,18,16,16.2834,23.1648,18.796,R,,,,,,,,,,1125,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5,8,Auto(L4),R,14,18,16,15.9998,23.4994,18.6829,R,,,,,,,,,,1125,,CLKUP,2,14
"VANS, CARGO TYPE",CHEVROLET,G1500/2500 CHEVY VAN 2WD,5.7,8,Auto(L4),R,14,18,15,15.0646,22.8393,17.7897,R,,,,,,,,,,1201,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,B1500 VAN 2WD,3.9,6,Auto(L3),R,15,17,16,16.5462,21.4926,18.4578,R,,,,,,,,,,1125,,,2,14
"VANS, CARGO TYPE",DODGE,B1500 VAN 2WD,5.2,8,Auto(L4),R,13,19,15,14.8489,23.9948,17.9231,R,,,,,,,,,,1201,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,B1500 VAN 2WD,5.9,8,Auto(L4),R,12,17,14,13.8234,22.1703,16.643,R,,,,,,,,,,1285,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,B2500 VAN 2WD,5.2,8,Auto(L4),R,13,19,15,14.4,23.8,17.5125,R,,,,,,,,,,1201,,CLKUP,2,14
"VANS, CARGO TYPE",DODGE,B2500 VAN 2WD,5.9,8,Auto(L4),R,12,18,14,13.4,23.3,16.5678,R,,,,,,,,,,1285,,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.2,6,Auto(L4),R,14,19,16,15.6,24,18.5163,R,,,,,,,,,,1125,4.2E-R,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,4.6,8,Auto(L4),R,15,20,17,16.3,25.5,19.4593,R,,,,,,,,,,1058,4.6E-R,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E150 ECONOLINE 2WD,5.4,8,Auto(L4),R,15,19,16,16.2,24.5,19.1139,R,,,,,,,,,,1125,5.4E-R,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,4.2,6,Auto(L4),R,14,18,15,15.1452,22.473,17.7496,R,,,,,,,,,,1201,4.2E-R,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,5.4,8,Auto(L4),R,13,18,15,14.3,22.8,17.1826,R,,,,,,,,,,1201,5.4E-R,CLKUP,2,14
"VANS, CARGO TYPE",FORD,E250 ECONOLINE 2WD,5.4,8,Auto(L4),R,12,15,13,13,18.6,15.0373,C,,,,,,,,,,923,NGV,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,4.3,6,Auto(L4),R,15,18,16,16.3454,23.2367,18.8627,R,,,,,,,,,,1125,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5,8,Auto(L4),R,14,18,16,15.9788,23.4436,18.6513,R,,,,,,,,,,1125,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,G1500/2500 SAVANA 2WD CARGO,5.7,8,Auto(L4),R,14,18,15,15.094,22.7235,17.7804,R,,,,,,,,,,1201,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,SAFARI 2WD (CARGO),4.3,6,Auto(L4),R,16,22,18,18.3,27.8,21.6255,R,,,,,,,,,,1001,,CLKUP,2,14
"VANS, CARGO TYPE",GMC,SAFARI AWD (CARGO),4.3,6,Auto(L4),4,16,20,17,17.2451,25.4014,20.1578,R,,,,,,,,,,1058,,CLKUP,2,14
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO 2WD (PASSENGER),4.3,6,Auto(L4),R,16,20,18,18,25.7,20.805,R,,,,,,,,,,1001,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,ASTRO AWD (PASSENGER),4.3,6,Auto(L4),4,15,19,17,16.6,24.3,19.3607,R,,,,,,,,,,1058,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,4.3,6,Auto(L4),R,14,18,16,15.8,22.6,18.2743,R,,,,,,,,,,1125,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5,8,Auto(L4),R,14,17,15,15.5,22.2,17.9359,R,,,,,,,,,,1201,,CLKUP,2,15
"VANS, PASSENGER TYPE",CHEVROLET,G1500/2500 CHEVY EXPRESS 2WD,5.7,8,Auto(L4),R,14,18,15,15,23.1,17.8103,R,,,,,,,,,,1201,,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,B1500 WAGON 2WD,3.9,6,Auto(L3),R,14,16,15,15.8,20.8,17.7164,R,,,,,,,,,,1201,,,2,15
"VANS, PASSENGER TYPE",DODGE,B1500 WAGON 2WD,5.2,8,Auto(L4),R,13,19,15,14.4,23.8,17.5125,R,,,,,,,,,,1201,,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,B2500 WAGON 2WD,5.2,8,Auto(L4),R,12,15,13,13.2,19.7,15.5016,R,,,,,,,,,,1384,,CLKUP,2,15
"VANS, PASSENGER TYPE",DODGE,B2500 WAGON 2WD,5.9,8,Auto(L4),R,12,18,14,13.2,22.8,16.2857,R,,,,,,,,,,1285,,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.2,6,Auto(L4),R,14,17,15,15.1,22.3,17.6668,R,,,,,,,,,,1201,4.2E-R,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,4.6,8,Auto(L4),R,14,19,16,15.8,24.1,18.6978,R,,,,,,,,,,1125,4.6E-R,CLKUP,2,15
"VANS, PASSENGER TYPE",FORD,E150 CLUB WAGON,5.4,8,Auto(L4),R,13,17,15,14.5,22.1,17.1547,R,,,,,,,,,,1201,5.4E-R,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA PASSENGER,4.3,6,Auto(L4),R,14,18,16,15.8,22.6,18.2743,R,,,,,,,,,,1125,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA PASSENGER,5,8,Auto(L4),R,14,17,15,15.5,22.2,17.9359,R,,,,,,,,,,1201,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,G1500/2500 SAVANA PASSENGER,5.7,8,Auto(L4),R,14,18,15,15,23.1,17.8103,R,,,,,,,,,,1201,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI 2WD (PASSENGER),4.3,6,Auto(L4),R,16,20,18,18,25.7,20.805,R,,,,,,,,,,1001,,CLKUP,2,15
"VANS, PASSENGER TYPE",GMC,SAFARI AWD (PASSENGER),4.3,6,Auto(L4),4,15,19,17,16.6,24.3,19.3607,R,,,,,,,,,,1058,,CLKUP,2,15
SPECIAL PURPOSE VEHICLE 2WD,FORD,POSTAL VEHICLE,4,6,Auto(L5),R,16,18,17,17.4,23.2,19.6056,R,,,,,,,,,,1058,EX2US40E5G,CLKUP,2,17
SPECIAL PURPOSE VEHICLE 2WD,VOLKSWAGEN,EUROVAN CAMPER,2.8,6,Auto(L4),F,14,19,16,15.6,24.1,18.543,R,,,,,,,,,,1125,,CLKUP,2,17
SPEC PURP VEH - MINIVAN - 2WD,CHEVROLET,VENTURE FWD,3.4,6,Auto(L4),F,19,26,21,20.9,33,25.0299,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.3,6,Auto(L4),F,17,24,20,19.4,30.5,23.1994,R,,,,,,,,,,900,FFV,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.3,6,Auto(L4),F,17,24,20,19.4,30.5,23.1994,R,,,,,,,,,,900,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,CHRYSLER,TOWN & COUNTRY 2WD,3.8,6,Auto(L4),F,17,24,20,19.2,30.5,23.0415,R,,,,,,,,,,900,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,2.4,4,Auto(L3),F,20,26,22,22,33.2,25.9375,R,,,,,,,,,,819,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3,6,Auto(L4),F,18,25,21,19.9645,31.8296,23.9885,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,18,25,21,20.2701,32.0465,24.2862,R,,,,,,,,,,857,FFV,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.3,6,Auto(L4),F,18,25,21,20.2739,32.0534,24.291,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,17,24,20,19.2,30.5,23.0415,R,,,,,,,,,,900,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,DODGE,CARAVAN 2WD,3.8,6,Auto(L4),F,17,24,19,18.8,30.2,22.647,R,,,,,,,,,,947,,VMODE CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD CARGO VAN,3,6,Auto(L4),F,17,23,19,18.6488,29.7987,22.4246,R,,,,,,,,,,947,3.0W-F,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD CARGO VAN,3.8,6,Auto(L4),F,18,23,20,19.7,29,23.0224,R,,,,,,,,,,900,3.8E-F,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD WAGON,3,6,Auto(L4),F,17,23,19,18.6488,29.7987,22.4246,R,,,,,,,,,,947,3.0W-F,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,FORD,WINDSTAR FWD WAGON,3.8,6,Auto(L4),F,17,23,19,18.8499,29.4969,22.5054,R,,,,,,,,,,947,3.8E-F,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,HONDA,ODYSSEY,3.5,6,Auto(L4),F,18,25,21,19.794,32.5516,24.0325,R,,,,,,,,,,857,SOHC-VTEC,,4,20
SPEC PURP VEH - MINIVAN - 2WD,MAZDA,MPV,2.5,6,Auto(L4),F,18,23,20,19.749,29.1662,23.1063,R,,,,,,,,,,900,,CLKUP,4,20
SPEC PURP VEH - MINIVAN - 2WD,MERCURY,VILLAGER FWD WAGON,3.3,6,Auto(L4),F,17,24,19,18.9057,30.4084,22.7841,R,,,,,,,,,,947,3.3N-F,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,NISSAN,QUEST,3.3,6,Auto(L4),F,17,24,20,18.9795,30.9709,22.9841,R,,,,,,,,,,900,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,OLDSMOBILE,SILHOUETTE FWD,3.4,6,Auto(L4),F,19,26,21,20.9,33,25.0299,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PLYMOUTH,VOYAGER 2WD,2.4,4,Auto(L3),F,20,26,22,22,33.2,25.9375,R,,,,,,,,,,819,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,PLYMOUTH,VOYAGER 2WD,3,6,Auto(L4),F,18,25,21,19.9645,31.8296,23.9885,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PLYMOUTH,VOYAGER 2WD,3.3,6,Auto(L4),F,18,25,21,20.3,32.1,24.3236,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PLYMOUTH,VOYAGER 2WD,3.3,6,Auto(L4),F,18,25,21,20.3,32.1,24.3236,R,,,,,,,,,,857,FFV,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PLYMOUTH,VOYAGER 2WD,3.8,6,Auto(L4),F,17,24,20,19.2,30.5,23.0415,R,,,,,,,,,,900,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,PONTIAC,MONTANA FWD,3.4,6,Auto(L4),F,19,26,21,20.9,33,25.0299,R,,,,,,,,,,857,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 2WD,TOYOTA,SIENNA,3,6,Auto(L4),F,18,24,21,20.2633,31.1429,24.043,R,,,,,,,,,,857,,,4,20
SPEC PURP VEH - MINIVAN - 2WD,VOLKSWAGEN,EUROVAN,2.8,6,Auto(L4),F,15,20,17,16.5462,25.1276,19.5508,R,,,,,,,,,,1058,,CLKUP,2,20
SPEC PURP VEH - MINIVAN - 4WD,CHRYSLER,TOWN & COUNTRY AWD,3.8,6,Auto(L4),4,16,23,19,18,29.1,21.7299,R,,,,,,,,,,947,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,16,23,19,18,29.1,21.7299,R,,,,,,,,,,947,,CLKUP,2,21
SPEC PURP VEH - MINIVAN - 4WD,DODGE,CARAVAN AWD,3.8,6,Auto(L4),4,16,23,18,17.8,28.9,21.5193,R,,,,,,,,,,1001,,VMODE CLKUP,2,21
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Auto(L4),R,16,22,18,18.3,27.8,21.6255,R,,,,,,,,,,1001,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,BLAZER 2WD,4.3,6,Manual(M5),R,17,23,19,19.2,29.6,22.8058,R,,,,,,,,,,947,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 SUBURBAN 2WD,5.7,8,Auto(L4),R,14,18,15,15,23.1,17.8103,R,,,,,,,,,,1201,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,4.8,8,Auto(L4),R,15,20,17,16.5,25.1,19.5078,R,,,,,,,,,,1058,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,4.8,8,Auto(L4),R,14,18,16,15.5,23.7,18.3583,R,,,,,,,,,,1125,POLICE,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,C1500 TAHOE 2WD,5.7,8,Auto(L4),R,14,18,15,15.1,22.7,17.7785,R,,,,,,,,,,1201,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,1.6,4,Manual(M5),R,25,28,26,28.0188,35.8239,31.0644,R,,,,,,,,,,693,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,2,4,Auto(L4),R,23,25,24,25.943,32.4655,28.5216,R,,,,,,,,,,751,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD CONVERTIBLE,2,4,Manual(M5),R,23,25,24,25.3187,32.2712,28.0368,R,,,,,,,,,,751,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD HARDTOP,2,4,Auto(L4),R,24,26,25,26.445,33.1746,29.1015,R,,,,,,,,,,720,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,CHEVROLET,TRACKER 2WD HARDTOP,2,4,Manual(M5),R,23,25,24,25.2374,32.3545,28.01,R,,,,,,,,,,751,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,4.7,8,Auto(L4),R,15,20,17,16.3,25,19.3265,R,,,,,,,,,,1058,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,5.2,8,Auto(L4),R,14,19,16,15.1,24.1,18.1501,R,,,,,,,,,,1125,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,DODGE,DURANGO 2WD,5.9,8,Auto(L4),R,12,17,14,13.8646,22.0697,16.6501,R,,,,,,,,,,1285,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,4.6,8,Auto(L4),R,15,20,17,16.3,25.5,19.4593,R,,,,,,,,,,1058,4.6E-R,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPEDITION 2WD,5.4,8,Auto(L4),R,13,18,15,14.3,22.8,17.1826,R,,,,,,,,,,1201,5.4E-R,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Auto(L5),R,16,21,18,17.4,26.8,20.6611,R,,,,,,,,,,1001,4.0E-R,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Auto(L5),R,16,21,18,17.6,26.6,20.761,R,,,,,,,,,,1001,SOHC,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Auto(L5),R,16,18,17,17.4,23.2,19.6056,R,,,,,,,,,,1058,EXP4X2FFVG,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Auto(L5),R,11,13,12,12.6,17,14.261,E,,,,,,,,,,1687,EXP4X2FFVE,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,4,6,Manual(M5),R,18,23,20,19.7,29,23.0224,R,,,,,,,,,,900,4.0E-R,,2,22
SPEC PURP VEH - S.U.V. - 2WD,FORD,EXPLORER 2WD,5,8,Auto(L4),R,14,20,16,15.7738,25.163,18.9569,R,,,,,,,,,,1125,5.0E-R,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,4.8,8,Auto(L4),R,15,20,17,16.5,25.1,19.5078,R,,,,,,,,,,1058,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,4.8,8,Auto(L4),R,14,18,16,15.5,23.7,18.3583,R,,,,,,,,,,1125,POLICE,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON 2WD,5.7,8,Auto(L4),R,14,18,15,15.1,22.7,17.7785,R,,,,,,,,,,1201,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,C1500 YUKON XL 2WD,5.7,8,Auto(L4),R,14,18,15,15,23.1,17.8103,R,,,,,,,,,,1201,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Auto(L4),R,16,22,18,18.3,27.8,21.6255,R,,,,,,,,,,1001,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,GMC,JIMMY 2WD,4.3,6,Manual(M5),R,17,23,19,19.2,29.6,22.8058,R,,,,,,,,,,947,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,CR-V(2WD),2,4,Auto(L4),F,22,25,23,24.7,32,27.5257,R,,,,,,,,,,783,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Auto(L4),R,16,21,18,18.2,26.6,21.2147,R,,,,,,,,,,1001,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,HONDA,PASSPORT 2WD,3.2,6,Manual(M5),R,16,20,18,18.1,25,20.6668,R,,,,,,,,,,1001,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,AMIGO 2WD,2.2,4,Manual(M5),R,20,23,21,22.2353,29,24.8431,R,,,,,,,,,,857,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,AMIGO 2WD,3.2,6,Auto(L4),R,16,19,17,17.6,24.6,20.1846,R,,,,,,,,,,1058,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,2.2,4,Manual(M5),R,20,23,21,22.1,29.4,24.88,R,,,,,,,,,,857,L-4,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Auto(L4),R,16,21,18,18.2,26.6,21.2147,R,,,,,,,,,,1001,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,RODEO 2WD,3.2,6,Manual(M5),R,16,20,18,18.1,25,20.6668,R,,,,,,,,,,1001,V-6,SIL,4,22
SPEC PURP VEH - S.U.V. - 2WD,ISUZU,TROOPER 2WD,3.5,6,Auto(L4),R,15,19,17,16.9,23.8,19.4356,R,,,,,,,,,,1058,V-6,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,2.5,4,Auto(L3),R,18,23,20,20.4,29.6,23.7172,R,,,,,,,,,,900,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,2.5,4,Manual(M5),R,20,24,22,22.4,31.3,25.6868,R,,,,,,,,,,819,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,4,6,Auto(L4),R,16,22,18,17.9,28.1,21.3947,R,,,,,,,,,,1001,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,CHEROKEE 2WD,4,6,Manual(M5),R,18,24,20,19.9,30.397,23.5614,R,,,,,,,,,,900,,SIL,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4,6,Auto(L4),R,17,22,19,18.5,28.1,21.8608,R,,,,,,,,,,947,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,JEEP,GRAND CHEROKEE 2WD,4.7,8,Auto(L4),R,15,20,17,16.6,25.1,19.5845,R,,,,,,,,,,1058,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE,2,4,Auto(L4),R,18,21,19,20.4,27.3,23.018,R,,,,,,,,,,900,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,KIA,KIA SPORTAGE,2,4,Manual(M5),R,20,23,21,22,29.8,24.9372,R,,,,,,,,,,857,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,LINCOLN,NAVIGATOR 2WD,5.4,8,Auto(L4),R,12,17,14,13.3,21.8,16.1302,P,,,,,,,,,,1446,5.4V-R,CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,4,6,Auto(L5),R,16,21,18,17.6,26.6,20.761,R,,,,,,,,,,1001,SOHC,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MERCURY,MOUNTAINEER 2WD,5,8,Auto(L4),R,14,20,16,15.7738,25.163,18.9569,R,,,,,,,,,,1125,5.0E-R,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 2WD,3,6,Auto(L4),R,17,20,19,19.2838,26.179,21.8767,R,,,,,,,,,,947,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MITSUBISHI MONTERO SPORT 2WD,3.5,6,Auto(L4),R,17,20,18,18.4032,25.6599,21.0867,R,,,,,,,,,,1001,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MITSUBISHI NATIVA 2WD,2.4,4,Auto(L4),R,19,24,21,20.7,30.6,24.2272,R,,,,,,,,,,857,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MITSUBISHI NATIVA 2WD,2.4,4,Manual(M5),R,22,24,23,24.1,30.3,26.5442,R,,,,,,,,,,783,SOHC,,4,22
SPEC PURP VEH - S.U.V. - 2WD,MITSUBISHI,MITSUBISHI NATIVA 2WD,3,6,Auto(L4),R,17,20,19,19.2838,26.179,21.8767,R,,,,,,,,,,947,SOHC,CMODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Auto(L4),R,16,19,17,17.3968,24.3486,19.9615,R,,,,,,,,,,1058,,2MODE 2LKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,PATHFINDER 2WD,3.3,6,Manual(M5),R,17,19,17,18.4,23.8,20.4923,R,,,,,,,,,,1058,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA 2WD,2.4,4,Manual(M5),R,19,24,21,20.7995,30.2,24.1875,R,,,,,,,,,,857,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Auto(L4),R,16,19,17,17.8352,24.5158,20.328,R,,,,,,,,,,1058,,CLKUP,2,22
SPEC PURP VEH - S.U.V. - 2WD,NISSAN,XTERRA V6-2WD,3.3,6,Manual(M5),R,17,19,18,18.4,24.2,20.6244,R,,,,,,,,,,1001,,,2,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA 4-DOOR 2WD,2.5,6,Auto(L4),R,19,21,20,21,26.8,23.2658,R,,,,,,,,,,900,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,GRAND VITARA 4-DOOR 2WD,2.5,6,Manual(M5),R,19,22,20,21.3,28.3,23.9678,R,,,,,,,,,,900,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR 2WD,1.6,4,Auto(L4),R,25,27,26,27.3,34.9,30.2659,R,,,,,,,,,,693,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR 2WD,1.6,4,Manual(M5),R,25,28,26,28.0077,35.8689,31.0721,R,,,,,,,,,,693,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR 2WD,2,4,Auto(L4),R,23,25,24,25.3,31.7,27.8282,R,,,,,,,,,,751,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 2-DOOR 2WD,2,4,Manual(M5),R,22,24,23,24.6,31.2,27.1881,R,,,,,,,,,,783,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR 2WD,2,4,Auto(L4),R,23,25,24,25.1,31.8,27.729,R,,,,,,,,,,751,,2MODE 2LKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,SUZUKI,VITARA 4-DOOR 2WD,2,4,Manual(M5),R,22,25,23,24.5,31.6,27.2558,R,,,,,,,,,,783,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,2.7,4,Auto(L4),R,20,24,21,21.8617,30.175,24.9556,R,,,,,,,,,,857,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,2.7,4,Manual(M5),R,18,23,20,20.4,29.8,23.7747,R,,,,,,,,,,900,,,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,4RUNNER 2WD,3.4,6,Auto(L4),R,17,21,19,19.3,26.7,22.0501,R,,,,,,,,,,947,,2MODE CLKUP,4,22
SPEC PURP VEH - S.U.V. - 2WD,TOYOTA,RAV4 2WD,2,4,Auto(L4),F,24,29,26,26.6,37,30.4517,R,,,,,,,,,,693,,2MODE CLKUP,4,22
